Skill_ID,Skill_Name,SkillType,Category,Subcategory
BGS91E740492C06CC3D,Skill 14632,Common Skill,Compliance,Risk Assessment
BGS3A72CC4085AB5D47,Skill 14633,Certification,Communication,Compliance Risk
BGSF460CAEC6DCCD840,Skill 14634,Common Skill,Customer Service,Business Intelligence
BGSF3A5AD820FBDAC33,Skill 14635,Common Skill,Compliance,Account Management
BGS84C8F5260BC842B1,Skill 14636,Common Skill,Finance,Risk Assessment
BGSD59BCA8B8A0DE740,Skill 14637,Common Skill,Project Management,Software Development
BGSFC1E09BB49A5CDAE,Skill 14638,Certification,Customer Service,Service Delivery
BGSB687E51D3B5BB133,Skill 14639,Common Skill,Data Analysis,Operational Risk
BGS0BAB7757C252BC63,Skill 14640,Specialized Skill,Communication,Account Management
BGSC3D15C177810AB17,Skill 14641,Certification,Compliance,Resource Planning
BGS9F0F36B67D3BCF57,Skill 14642,Specialized Skill,Finance,Investment Management
BGSE392D4119DD4E04F,Skill 14643,Certification,Technology,Reporting
BGS496C94E2564F062D,Skill 14644,Certification,Technology,Infrastructure
BGS6CEEE6704290050E,Skill 14645,Certification,Compliance,Strategic Planning
BGS5187E7AD23AE144E,Skill 14646,Common Skill,Compliance,Risk Assessment
BGSCFFEC6D6A8B0F832,Skill 14647,Specialized Skill,Customer Service,Statistical Analysis
BGSD1855C643D8F85AE,Skill 14648,Specialized Skill,Data Analysis,Client Support
BGS4FC81462761E10A3,Skill 14649,Specialized Skill,Project Management,Strategic Planning
BGS4DA82F7DA94A52DE,Skill 14650,Certification,Customer Service,Policy Management
BGS7AA274EE177CE5E6,Skill 14651,Certification,Risk Management,Service Delivery
BGSD5FCDF694BD4E884,Skill 14652,Common Skill,Project Management,Business Intelligence
BGS71C0C704E45C4080,Skill 14653,Specialized Skill,Problem Solving,Change Management
BGSE26EAAF020D4B5BF,Skill 14654,Common Skill,Finance,Software Development
BGS577C1F55AEA74F2E,Skill 14655,Certification,Technology,Change Management
BGS693CE95330248BB9,Skill 14656,Certification,Problem Solving,Client Support
BGSEF318007AC1D162E,Skill 14657,Specialized Skill,Technology,Presentation
BGS249E9080F37711D1,Skill 14658,Certification,Problem Solving,Audit
BGSFBAB777AC5FD6D32,Skill 14659,Specialized Skill,Finance,Resource Planning
BGSDAD81A2ACA5BB60F,Skill 14660,Certification,Compliance,Reporting
BGS6A9408FE19B0236F,Skill 14661,Specialized Skill,Risk Management,Market Risk
BGSED78E0D60A7DC4AE,Skill 14662,Specialized Skill,Project Management,Stakeholder Management
BGSD6C7AC485F577040,Skill 14663,Certification,Leadership,Change Management
BGSDB455D7ACFBD8421,Skill 14664,Certification,Problem Solving,Infrastructure
BGS97387501335B917A,Skill 14665,Certification,Problem Solving,Operational Risk
BGS5F4567F2F6082BEF,Skill 14666,Certification,Data Analysis,Account Management
BGS52123FCDEF785C2D,Skill 14667,Certification,Risk Management,Account Management
BGSBCDEA7EBDD0FED3F,Skill 14668,Specialized Skill,Communication,Presentation
BGS0C999284F6AFB142,Skill 14669,Certification,Risk Management,Client Support
BGSCF4477D2568937AD,Skill 14670,Common Skill,Communication,Strategic Planning
BGS72E57D1F4763E7BD,Skill 14671,Common Skill,Technology,Presentation
BGSB02D87B6F2AA93DB,Skill 14672,Specialized Skill,Communication,Risk Assessment
BGS6000A587604562F4,Skill 14673,Certification,Project Management,Market Risk
BGS1BF52ABBE889B709,Skill 14674,Specialized Skill,Project Management,Agile
BGS1CBE65091330BC35,Skill 14675,Common Skill,Communication,Written Communication
BGS9BC7744EDA3F687A,Skill 14676,Certification,Leadership,Client Support
BGSF1B9E3F03D8FE944,Skill 14677,Common Skill,Customer Service,Policy Management
BGSCD25B96932E67285,Skill 14678,Certification,Leadership,Service Delivery
BGS70184B9CF2677F3D,Skill 14679,Common Skill,Leadership,Decision Making
BGS4CECE26BC6E488A8,Skill 14680,Specialized Skill,Leadership,Client Support
BGS84FAEF4C1BECAD22,Skill 14681,Specialized Skill,Risk Management,Compliance Risk
BGS5076C376226588FC,Skill 14682,Common Skill,Finance,Strategic Planning
BGS5BA11A8B62CD6054,Skill 14683,Specialized Skill,Project Management,Market Risk
BGSD0585BAE0BED4B46,Skill 14684,Certification,Risk Management,Operational Risk
BGS52AB70B1A601649D,Skill 14685,Specialized Skill,Risk Management,Software Development
BGS6CAE39536DBE81BF,Skill 14686,Certification,Communication,Infrastructure
BGS3357CE76C356BFCB,Skill 14687,Certification,Project Management,Software Development
BGS9E1C7B5EB876B7E7,Skill 14688,Specialized Skill,Technology,Agile
BGS0C1AA062B0265636,Skill 14689,Certification,Leadership,Reporting
BGSFA19D836A16782E0,Skill 14690,Specialized Skill,Risk Management,Stakeholder Management
BGS3A2FEC23A0E77A5C,Skill 14691,Certification,Communication,Audit
BGSFB04F1A832796D8D,Skill 14692,Common Skill,Project Management,Policy Management
BGS81F8EFE29E24D474,Skill 14693,Specialized Skill,Finance,Risk Assessment
BGSB3348C302328AC0E,Skill 14694,Common Skill,Data Analysis,Audit
BGS80E0D2A8106F8CC2,Skill 14695,Specialized Skill,Risk Management,Decision Making
BGSD047693292A8433B,Skill 14696,Specialized Skill,Leadership,Market Risk
BGSD80C5BA4DB8DA972,Skill 14697,Common Skill,Project Management,Policy Management
BGSC86BBB1FDDBF1077,Skill 14698,Certification,Compliance,Software Development
BGS538386F0F4B36C07,Skill 14699,Specialized Skill,Customer Service,Operational Risk
BGSFE8D4598BBFB5236,Skill 14700,Common Skill,Communication,Stakeholder Management
BGS991FD89E9EE9A9EE,Skill 14701,Specialized Skill,Technology,Policy Management
BGS0E9BCB0579EF8481,Skill 14702,Specialized Skill,Risk Management,Team Management
BGS98B0155F0D03CB1C,Skill 14703,Specialized Skill,Customer Service,Software Development
BGS496DDC87D1FC2FDB,Skill 14704,Specialized Skill,Problem Solving,Change Management
BGS1200A75FC02EE495,Skill 14705,Specialized Skill,Technology,Decision Making
BGSDDEBD1EBB305BB85,Skill 14706,Common Skill,Problem Solving,Strategic Planning
BGS57DEAE8FB80F9E56,Skill 14707,Specialized Skill,Leadership,Team Management
BGSA513DF3A5B7722AD,Skill 14708,Certification,Problem Solving,Account Management
BGSFD336604518C0FB4,Skill 14709,Certification,Finance,Infrastructure
BGS7122AF0B2E2FC32E,Skill 14710,Common Skill,Customer Service,Compliance Risk
BGS1C339FBF12A00F47,Skill 14711,Common Skill,Leadership,Change Management
BGS76235F003AAEA12E,Skill 14712,Specialized Skill,Problem Solving,Strategic Planning
BGS2CB5ED32E1163E08,Skill 14713,Specialized Skill,Leadership,Innovation
BGSCD3C6EFEA9B24967,Skill 14714,Common Skill,Project Management,Presentation
BGSDA68D11CDA2AD28E,Skill 14715,Common Skill,Technology,Software Development
BGS41AD079DB4081189,Skill 14716,Common Skill,Problem Solving,Software Development
BGS9D59F35A18DCC527,Skill 14717,Certification,Finance,Waterfall
BGSBDCA00898EF2A0C4,Skill 14718,Certification,Data Analysis,Financial Analysis
BGSC64F9B4AF6816ACA,Skill 14719,Common Skill,Finance,Reporting
BGS975B2D812D647240,Skill 14720,Certification,Compliance,Agile
BGS659AACD5C8044139,Skill 14721,Common Skill,Technology,Decision Making
BGSB5E19D0BE31B9D33,Skill 14722,Common Skill,Technology,Strategic Planning
BGS81E1D25E88980D81,Skill 14723,Common Skill,Data Analysis,Infrastructure
BGSD123B55C2A813623,Skill 14724,Common Skill,Communication,Innovation
BGSC39A6BFFF8608F35,Skill 14725,Certification,Finance,Client Support
BGSF4CB0C81D4C6A810,Skill 14726,Specialized Skill,Compliance,Presentation
BGS9078908685FF85BF,Skill 14727,Certification,Leadership,Risk Assessment
BGS3BBFA061A3DA0879,Skill 14728,Specialized Skill,Problem Solving,Investment Management
BGS3FA7FEB2096D4B7E,Skill 14729,Certification,Compliance,Investment Management
BGS5FCAEF093CC9F06D,Skill 14730,Specialized Skill,Communication,Reporting
BGS138F94CF2639CB0A,Skill 14731,Specialized Skill,Leadership,Innovation
BGSD3D48E8D47635A48,Skill 14732,Certification,Compliance,Business Intelligence
BGS8EC5ED50DB041F53,Skill 14733,Specialized Skill,Data Analysis,Client Support
BGS1D34C6B4EB20AB54,Skill 14734,Specialized Skill,Data Analysis,Waterfall
BGS1BD4AC06772C15F3,Skill 14735,Specialized Skill,Finance,Change Management
BGS2974EDAAC76C8FD5,Skill 14736,Certification,Data Analysis,Business Intelligence
BGS7A3AEDA32C70DC10,Skill 14737,Specialized Skill,Communication,Waterfall
BGS3D2605C892ADC576,Skill 14738,Specialized Skill,Compliance,Team Management
BGS908C7CE10E9CFA54,Skill 14739,Specialized Skill,Communication,Critical Thinking
BGS67017B825926A5A8,Skill 14740,Common Skill,Customer Service,Data Engineering
BGS6D28A3ADC995A7BC,Skill 14741,Certification,Finance,Written Communication
BGSDB7F2217C703976E,Skill 14742,Common Skill,Communication,Compliance Risk
BGS3558AE0D66888875,Skill 14743,Certification,Project Management,Risk Assessment
BGSAE631EFAD58FD7D7,Skill 14744,Certification,Problem Solving,Operational Risk
BGS5D50418CFEF0C7A7,Skill 14745,Specialized Skill,Risk Management,Reporting
BGSDB540A606391777D,Skill 14746,Specialized Skill,Customer Service,Investment Management
BGS3EE79298FF1CEB79,Skill 14747,Certification,Problem Solving,Investment Management
BGSA312B8C2C4E43F41,Skill 14748,Specialized Skill,Technology,Waterfall
BGSA3D0C8FFBFA43FBB,Skill 14749,Specialized Skill,Risk Management,Software Development
BGSFE39553475ACB99D,Skill 14750,Common Skill,Project Management,Software Development
BGSEA6FF28B7028FA1D,Skill 14751,Certification,Data Analysis,Policy Management
BGS54494F27A89D1FE4,Skill 14752,Certification,Problem Solving,Stakeholder Management
BGSA3FB07CE7BD6CA09,Skill 14753,Common Skill,Problem Solving,Client Support
BGS6AABD3796CE2B7E0,Skill 14754,Certification,Compliance,Agile
BGSBD81A206E10CE726,Skill 14755,Certification,Compliance,Waterfall
BGS797396E84F1F5CA2,Skill 14756,Common Skill,Technology,Client Support
BGS6CAA6CE579E1768A,Skill 14757,Certification,Technology,Compliance Risk
BGS14AE10EDABF3D12D,Skill 14758,Common Skill,Leadership,Operational Risk
BGSB2241AB64D97C2E5,Skill 14759,Certification,Technology,Account Management
BGS051C40B453FF0F14,Skill 14760,Specialized Skill,Project Management,Infrastructure
BGSA7691A11BFD67D7A,Skill 14761,Specialized Skill,Finance,Team Management
BGSCFC0CB6786C75E0D,Skill 14762,Certification,Project Management,Reporting
BGS610131C13F376183,Skill 14763,Certification,Data Analysis,Agile
BGSDFEBFFD07330E767,Skill 14764,Certification,Customer Service,Service Delivery
BGS9FB6E7E025AF7403,Skill 14765,Specialized Skill,Project Management,Market Risk
BGS12A727EAAB424D23,Skill 14766,Specialized Skill,Customer Service,Business Intelligence
BGS3D07D725E8B55428,Skill 14767,Specialized Skill,Finance,Compliance Risk
BGS5468ADA53A4D4823,Skill 14768,Common Skill,Technology,Compliance Risk
BGSC3F270FE036F0440,Skill 14769,Common Skill,Risk Management,Agile
BGSCCD53277CBE89823,Skill 14770,Certification,Communication,Resource Planning
BGSE0C3FE478DFE9B9A,Skill 14771,Specialized Skill,Compliance,Resource Planning
BGSAC8A15FF6478E5D2,Skill 14772,Common Skill,Technology,Compliance Risk
BGS97101A608A3DBA6C,Skill 14773,Certification,Risk Management,Reporting
BGS54D911A26FD69FD1,Skill 14774,Common Skill,Communication,Statistical Analysis
BGS6AE22832B1D5C280,Skill 14775,Specialized Skill,Risk Management,Financial Analysis
BGSC6C2DEA10A9F5C6C,Skill 14776,Common Skill,Compliance,Infrastructure
BGS9A6B1D53B7DFB43D,Skill 14777,Specialized Skill,Finance,Data Engineering
BGSC868371F7ABE9265,Skill 14778,Specialized Skill,Problem Solving,Critical Thinking
BGSDCEDFACE113497BA,Skill 14779,Certification,Customer Service,Team Management
BGS3F5D8CA11DB0C523,Skill 14780,Certification,Technology,Reporting
BGSC730DED65FE6DCEF,Skill 14781,Common Skill,Problem Solving,Regulatory Compliance
BGS4F3909838322655F,Skill 14782,Certification,Leadership,Infrastructure
BGS124593F93A66BBED,Skill 14783,Certification,Leadership,Team Management
BGSEE0D0A7776844B2D,Skill 14784,Certification,Compliance,Critical Thinking
BGS03C3F28BEDA28336,Skill 14785,Specialized Skill,Technology,Strategic Planning
BGS414E2D0D0149C72F,Skill 14786,Certification,Compliance,Policy Management
BGS633B96A3DB5358BB,Skill 14787,Certification,Problem Solving,Resource Planning
BGSE70B4CDB3D5E4675,Skill 14788,Specialized Skill,Problem Solving,Infrastructure
BGSC3B6C5CF458C0E40,Skill 14789,Common Skill,Communication,Service Delivery
BGS933B4D816F8215CB,Skill 14790,Certification,Finance,Service Delivery
BGSEA1CB6293147FCE7,Skill 14791,Common Skill,Customer Service,Waterfall
BGS0FE9FF6BE386C921,Skill 14792,Certification,Project Management,Data Engineering
BGS0409ED17B3B6B328,Skill 14793,Certification,Compliance,Innovation
BGSBC8A314ADC0816D6,Skill 14794,Certification,Data Analysis,Resource Planning
BGS8447F33C4058A776,Skill 14795,Common Skill,Risk Management,Change Management
BGSBE1419B3C614395D,Skill 14796,Certification,Communication,Operational Risk
BGS8E5A5E1749340AB2,Skill 14797,Common Skill,Problem Solving,Market Risk
BGSFC57395094F0BA3D,Skill 14798,Common Skill,Problem Solving,Financial Analysis
BGSB456A4AC1A4C6BD9,Skill 14799,Certification,Project Management,Written Communication
BGSA65D68171DEAECB8,Skill 14800,Certification,Customer Service,Decision Making
BGS83693015DC34D9CC,Skill 14801,Specialized Skill,Finance,Service Delivery
BGSF74000FE16FCB333,Skill 14802,Specialized Skill,Technology,Change Management
BGSEEDC22D0B56B1DE1,Skill 14803,Common Skill,Customer Service,Operational Risk
BGS999738C8BC8A48E8,Skill 14804,Specialized Skill,Leadership,Critical Thinking
BGS339B23C345F60AD1,Skill 14805,Specialized Skill,Customer Service,Presentation
BGSC737AD9D82BE7621,Skill 14806,Specialized Skill,Compliance,Regulatory Compliance
BGS680522B79377AAE0,Skill 14807,Common Skill,Technology,Waterfall
BGSCADAFE5AA8D6EE41,Skill 14808,Certification,Data Analysis,Presentation
BGSA66478C93C0D2855,Skill 14809,Certification,Leadership,Investment Management
BGS300AE674B98AE13B,Skill 14810,Common Skill,Finance,Operational Risk
BGS42BF11F15095FAE6,Skill 14811,Certification,Customer Service,Innovation
BGS36286603318550A5,Skill 14812,Common Skill,Leadership,Business Intelligence
BGS469FBF06CC3CC8CD,Skill 14813,Specialized Skill,Project Management,Decision Making
BGS55103C5F2FE0F938,Skill 14814,Common Skill,Finance,Team Management
BGSC49067DC2483EC22,Skill 14815,Common Skill,Finance,Audit
BGS41725FDD24170BF6,Skill 14816,Specialized Skill,Project Management,Decision Making
BGS3D43B3A5932CF2D1,Skill 14817,Specialized Skill,Customer Service,Team Management
BGS62C21C843C540CFC,Skill 14818,Specialized Skill,Risk Management,Critical Thinking
BGS2A9D1FD766B6CCE4,Skill 14819,Specialized Skill,Data Analysis,Software Development
BGS0FB09C720CD449F7,Skill 14820,Certification,Customer Service,Client Support
BGS0313ED17CBD79791,Skill 14821,Certification,Risk Management,Compliance Risk
BGS45AD1FC2B133F4D0,Skill 14822,Certification,Communication,Change Management
BGSD4F8F86E71BB0659,Skill 14823,Certification,Customer Service,Agile
BGS1853CC43A19AEEFB,Skill 14824,Common Skill,Technology,Stakeholder Management
BGSF509795AC2F793B9,Skill 14825,Common Skill,Customer Service,Reporting
BGSEC35EFC0FAAB2D83,Skill 14826,Common Skill,Leadership,Waterfall
BGS40A396EEA86EDBDB,Skill 14827,Common Skill,Leadership,Investment Management
BGS813938FF2CF57712,Skill 14828,Specialized Skill,Finance,Market Risk
BGSA738BA56B168DE8D,Skill 14829,Common Skill,Project Management,Infrastructure
BGS51C30E78048AE7FD,Skill 14830,Common Skill,Leadership,Compliance Risk
BGSF28C303557299485,Skill 14831,Common Skill,Compliance,Software Development
BGS70566ED50F7BE174,Skill 14832,Specialized Skill,Problem Solving,Presentation
BGS71201958EBBFF2D0,Skill 14833,Specialized Skill,Communication,Resource Planning
BGS6712FE87C6B40978,Skill 14834,Common Skill,Data Analysis,Strategic Planning
BGS2D87FA547599DBE4,Skill 14835,Specialized Skill,Communication,Innovation
BGS2F69691CDBF5E6FD,Skill 14836,Certification,Data Analysis,Client Support
BGS952FBF67ACCE90A8,Skill 14837,Certification,Compliance,Change Management
BGS402BD6B160C57065,Skill 14838,Certification,Risk Management,Decision Making
BGS2BA3D6E445F7CC54,Skill 14839,Certification,Communication,Written Communication
BGS0070247916F0C5A8,Skill 14840,Specialized Skill,Leadership,Agile
BGSBC9F4F5D6E84C5E3,Skill 14841,Certification,Technology,Stakeholder Management
BGS2AB55FC1BDF9322B,Skill 14842,Specialized Skill,Technology,Compliance Risk
BGSFF0FCF320EA18D02,Skill 14843,Specialized Skill,Risk Management,Software Development
BGS575A83B17738E7AD,Skill 14844,Specialized Skill,Customer Service,Innovation
BGS80AEDDD25CE11A94,Skill 14845,Certification,Finance,Reporting
BGS488919C3335FA042,Skill 14846,Certification,Compliance,Business Intelligence
BGS61ABC8DC76B1C27B,Skill 14847,Specialized Skill,Data Analysis,Team Management
BGS7D85102F24B6E619,Skill 14848,Specialized Skill,Technology,Compliance Risk
BGS09A48F6F72102927,Skill 14849,Common Skill,Compliance,Change Management
BGS0AA3432CDC9F61FE,Skill 14850,Certification,Leadership,Stakeholder Management
BGSFFFCCF2FC6BBB7E1,Skill 14851,Specialized Skill,Communication,Infrastructure
BGSFAF9E743219C089B,Skill 14852,Common Skill,Leadership,Innovation
BGS395AEF001ECF691B,Skill 14853,Certification,Customer Service,Team Management
BGSFD257489B3F66E3A,Skill 14854,Common Skill,Communication,Agile
BGS34DEF49BB497ED66,Skill 14855,Common Skill,Communication,Software Development
BGSC23E60F17A7AB07C,Skill 14856,Specialized Skill,Data Analysis,Critical Thinking
BGSA3AA5D110FED1DDE,Skill 14857,Certification,Finance,Strategic Planning
BGS5FFB830093788725,Skill 14858,Certification,Communication,Operational Risk
BGSAB7CED50A8DDE71C,Skill 14859,Certification,Technology,Statistical Analysis
BGSA2459330DA3AD325,Skill 14860,Specialized Skill,Technology,Audit
BGSF6958FCA7C4E5876,Skill 14861,Specialized Skill,Compliance,Business Intelligence
BGS6479896FB85B8925,Skill 14862,Certification,Data Analysis,Data Engineering
BGS2D9282CFB99AE8E5,Skill 14863,Common Skill,Compliance,Operational Risk
BGS886621613D40F6F6,Skill 14864,Common Skill,Risk Management,Operational Risk
BGSAF214DD53D3D975D,Skill 14865,Specialized Skill,Data Analysis,Written Communication
