JobID,RoleSet,Org Unit Number,Org Unit Name,Salary Group,People Leader Flag,Street,Suburb,Location,Cty
R19869,Role 19869,55000095,55000156 Risk (Manager 19869),Group 2,Non-People Leader,494 High St,Edinburgh,AU,AU
R19870,Role 19870,55000066,55000183 Compliance (Manager 19870),Group 6,Non-People Leader,833 Queen St,Auckland,IN,IN
R19871,Role 19871,55000009,55000138 Legal (Manager 19871),Group 6,Non-People Leader,393 King St,Edinburgh,IN,NZ
R19872,Role 19872,55000173,55000158 Facilities (Manager 19872),Group 4,People Leader,364 Main St,Sydney,NZ,SG
R19873,Role 19873,55000172,55000028 Research (Manager 19873),Group 1,People Leader,22 King St,Wellington,IN,IN
R19874,Role 19874,55000117,55000184 Compliance (Manager 19874),Group 3,Non-People Leader,543 Queen St,Brisbane,SG,AU
R19875,Role 19875,55000096,55000149 Customer Service (Manager 19875),Group 3,Non-People Leader,180 King St,Brisbane,UK,AU
R19876,Role 19876,55000034,55000053 Product (Manager 19876),Group 6,Non-People Leader,999 High St,Auckland,UK,IN
R19877,Role 19877,55000032,55000094 Compliance (Manager 19877),Group 1,People Leader,283 King St,Auckland,IN,AU
R19878,Role 19878,55000167,55000078 Sales (Manager 19878),Group 4,Non-People Leader,29 King St,Perth,UK,SG
R19879,Role 19879,55000185,55000016 Legal (Manager 19879),Group 3,Non-People Leader,72 High St,Mumbai,AU,IN
R19880,Role 19880,55000046,55000070 Research (Manager 19880),Group 5,Non-People Leader,405 King St,Hyderabad,NZ,NZ
R19881,Role 19881,55000053,55000123 Sales (Manager 19881),Group 4,People Leader,648 King St,Auckland,IN,SG
R19882,Role 19882,55000092,55000194 Strategy (Manager 19882),Group 4,Non-People Leader,199 Main St,Bangalore,NZ,UK
R19883,Role 19883,55000111,55000007 Finance (Manager 19883),Group 1,Non-People Leader,461 King St,Manchester,UK,SG
R19884,Role 19884,55000144,55000060 Strategy (Manager 19884),Group 1,Non-People Leader,33 King St,Manchester,UK,NZ
R19885,Role 19885,55000105,55000179 Operations (Manager 19885),Group 4,Non-People Leader,245 King St,Manchester,SG,IN
R19886,Role 19886,55000057,55000107 Risk (Manager 19886),Group 3,Non-People Leader,127 Queen St,Perth,SG,SG
R19887,Role 19887,55000034,55000179 Marketing (Manager 19887),Group 1,People Leader,311 Main St,Brisbane,NZ,NZ
R19888,Role 19888,55000145,55000160 Legal (Manager 19888),Group 7,Non-People Leader,181 King St,Birmingham,AU,AU
R19889,Role 19889,55000168,55000200 Operations (Manager 19889),Group 6,People Leader,422 King St,Brisbane,NZ,SG
R19890,Role 19890,55000173,55000122 Sales (Manager 19890),Group 1,People Leader,122 King St,Brisbane,UK,UK
R19891,Role 19891,55000078,55000022 Customer Service (Manager 19891),Group 1,Non-People Leader,973 Queen St,Brisbane,IN,AU
R19892,Role 19892,55000059,55000113 Sales (Manager 19892),Group 5,People Leader,664 Queen St,Chennai,AU,IN
R19893,Role 19893,55000108,55000105 Compliance (Manager 19893),Group 2,Non-People Leader,286 Queen St,Edinburgh,SG,NZ
R19894,Role 19894,55000088,55000107 Facilities (Manager 19894),Group 5,Non-People Leader,163 High St,Auckland,NZ,AU
R19895,Role 19895,55000072,55000118 HR (Manager 19895),Group 2,Non-People Leader,752 Queen St,Melbourne,AU,AU
R19896,Role 19896,55000101,55000118 Research (Manager 19896),Group 6,Non-People Leader,334 Queen St,Sydney,NZ,IN
R19897,Role 19897,55000021,55000072 Technology (Manager 19897),Group 6,People Leader,938 Main St,Sydney,IN,IN
R19898,Role 19898,55000054,55000166 Technology (Manager 19898),Group 5,Non-People Leader,994 King St,Perth,IN,NZ
R19899,Role 19899,55000022,55000110 Operations (Manager 19899),Group 2,Non-People Leader,729 King St,Mumbai,AU,UK
R19900,Role 19900,55000086,55000119 Product (Manager 19900),Group 3,Non-People Leader,918 High St,Perth,UK,SG
R19901,Role 19901,55000016,55000004 Finance (Manager 19901),Group 4,Non-People Leader,520 Queen St,London,IN,IN
R19902,Role 19902,55000095,55000049 Sales (Manager 19902),Group 6,Non-People Leader,828 Queen St,Chennai,AU,SG
R19903,Role 19903,55000073,55000106 Facilities (Manager 19903),Group 3,People Leader,485 High St,Sydney,SG,NZ
R19904,Role 19904,55000125,55000004 Sales (Manager 19904),Group 1,Non-People Leader,410 High St,Wellington,AU,NZ
R19905,Role 19905,55000053,55000170 Technology (Manager 19905),Group 7,Non-People Leader,402 King St,Christchurch,IN,SG
R19906,Role 19906,55000070,55000043 Sales (Manager 19906),Group 2,Non-People Leader,850 Queen St,Canberra,UK,SG
R19907,Role 19907,55000176,55000195 Technology (Manager 19907),Group 1,Non-People Leader,112 Main St,Hyderabad,IN,IN
R19908,Role 19908,55000156,55000187 Marketing (Manager 19908),Group 2,People Leader,949 King St,Auckland,SG,IN
R19909,Role 19909,55000010,55000129 HR (Manager 19909),Group 4,People Leader,581 King St,Sydney,IN,UK
R19910,Role 19910,55000019,55000152 Sales (Manager 19910),Group 6,Non-People Leader,361 Main St,Hyderabad,AU,SG
R19911,Role 19911,55000155,55000185 Customer Service (Manager 19911),Group 1,People Leader,618 Queen St,Hyderabad,UK,IN
R19912,Role 19912,55000025,55000083 Facilities (Manager 19912),Group 4,Non-People Leader,962 Main St,Auckland,IN,NZ
R19913,Role 19913,55000063,55000023 Communications (Manager 19913),Group 7,People Leader,777 Main St,Brisbane,UK,UK
R19914,Role 19914,55000148,55000100 Product (Manager 19914),Group 2,People Leader,866 Main St,Mumbai,UK,SG
R19915,Role 19915,55000016,55000076 HR (Manager 19915),Group 1,Non-People Leader,68 High St,Melbourne,UK,NZ
R19916,Role 19916,55000069,55000198 Compliance (Manager 19916),Group 2,Non-People Leader,791 King St,Mumbai,IN,AU
R19917,Role 19917,55000143,55000024 Strategy (Manager 19917),Group 2,Non-People Leader,361 Main St,Hyderabad,IN,AU
R19918,Role 19918,55000150,55000022 Compliance (Manager 19918),Group 3,Non-People Leader,72 High St,Brisbane,IN,SG
R19919,Role 19919,55000080,55000096 Facilities (Manager 19919),Group 7,People Leader,935 Queen St,Manchester,AU,AU
R19920,Role 19920,55000187,55000043 Compliance (Manager 19920),Group 1,Non-People Leader,180 High St,Birmingham,UK,NZ
R19921,Role 19921,55000033,55000086 Product (Manager 19921),Group 5,People Leader,785 King St,Wellington,SG,SG
R19922,Role 19922,55000131,55000186 Facilities (Manager 19922),Group 4,Non-People Leader,298 High St,Perth,UK,SG
R19923,Role 19923,55000017,55000008 Facilities (Manager 19923),Group 2,People Leader,499 Queen St,Mumbai,SG,UK
R19924,Role 19924,55000032,55000115 Customer Service (Manager 19924),Group 4,Non-People Leader,162 King St,Manchester,UK,SG
R19925,Role 19925,55000112,55000190 HR (Manager 19925),Group 5,People Leader,218 High St,Perth,UK,NZ
R19926,Role 19926,55000072,55000104 Compliance (Manager 19926),Group 7,Non-People Leader,524 High St,Edinburgh,UK,IN
R19927,Role 19927,55000117,55000177 Strategy (Manager 19927),Group 3,Non-People Leader,877 High St,Mumbai,IN,SG
R19928,Role 19928,55000187,55000060 Communications (Manager 19928),Group 6,People Leader,336 Queen St,Canberra,SG,IN
R19929,Role 19929,55000035,55000056 Strategy (Manager 19929),Group 5,Non-People Leader,444 Queen St,Auckland,UK,SG
R19930,Role 19930,55000192,55000043 Product (Manager 19930),Group 5,Non-People Leader,946 Main St,Mumbai,SG,SG
R19931,Role 19931,55000013,55000198 Risk (Manager 19931),Group 3,Non-People Leader,571 Main St,Mumbai,UK,SG
R19932,Role 19932,55000153,55000161 Compliance (Manager 19932),Group 7,People Leader,713 Queen St,Hyderabad,NZ,IN
R19933,Role 19933,55000094,55000165 Sales (Manager 19933),Group 3,Non-People Leader,43 Queen St,Manchester,NZ,SG
R19934,Role 19934,55000037,55000063 Finance (Manager 19934),Group 1,Non-People Leader,971 Queen St,Birmingham,AU,IN
R19935,Role 19935,55000021,55000144 Compliance (Manager 19935),Group 6,People Leader,998 Queen St,Bangalore,IN,IN
R19936,Role 19936,55000143,55000156 Product (Manager 19936),Group 1,Non-People Leader,889 Queen St,Auckland,UK,AU
R19937,Role 19937,55000132,55000023 Facilities (Manager 19937),Group 5,People Leader,768 Queen St,Auckland,IN,AU
R19938,Role 19938,55000186,55000083 Technology (Manager 19938),Group 1,People Leader,960 King St,Singapore,AU,UK
R19939,Role 19939,55000143,55000142 Research (Manager 19939),Group 4,People Leader,41 High St,London,SG,SG
R19940,Role 19940,55000124,55000087 Legal (Manager 19940),Group 5,Non-People Leader,992 Queen St,London,NZ,UK
R19941,Role 19941,55000019,55000185 Communications (Manager 19941),Group 4,Non-People Leader,560 High St,Manchester,NZ,UK
R19942,Role 19942,55000158,55000021 Research (Manager 19942),Group 1,Non-People Leader,725 High St,Christchurch,IN,UK
R19943,Role 19943,55000032,55000070 Risk (Manager 19943),Group 7,Non-People Leader,226 Main St,Hamilton,AU,IN
R19944,Role 19944,55000149,55000169 Strategy (Manager 19944),Group 7,Non-People Leader,788 Main St,Singapore,UK,UK
R19945,Role 19945,55000133,55000009 Product (Manager 19945),Group 5,Non-People Leader,751 Main St,Hyderabad,SG,AU
R19946,Role 19946,55000115,55000131 Strategy (Manager 19946),Group 7,Non-People Leader,85 Queen St,Melbourne,IN,NZ
R19947,Role 19947,55000174,55000005 Facilities (Manager 19947),Group 1,Non-People Leader,128 Main St,Christchurch,AU,SG
R19948,Role 19948,55000090,55000009 HR (Manager 19948),Group 3,Non-People Leader,646 High St,Edinburgh,AU,NZ
R19949,Role 19949,55000065,55000157 Legal (Manager 19949),Group 7,Non-People Leader,530 High St,Hyderabad,UK,IN
R19950,Role 19950,55000039,55000175 Marketing (Manager 19950),Group 1,Non-People Leader,950 High St,Chennai,AU,NZ
R19951,Role 19951,55000178,55000006 Facilities (Manager 19951),Group 5,Non-People Leader,144 King St,Edinburgh,IN,UK
R19952,Role 19952,55000026,55000134 HR (Manager 19952),Group 4,Non-People Leader,683 Main St,Sydney,SG,SG
R19953,Role 19953,55000077,55000007 Sales (Manager 19953),Group 7,People Leader,974 Queen St,Hamilton,UK,UK
R19954,Role 19954,55000070,55000017 HR (Manager 19954),Group 2,Non-People Leader,9 Main St,Christchurch,UK,UK
R19955,Role 19955,55000025,55000183 Research (Manager 19955),Group 4,Non-People Leader,155 King St,London,AU,NZ
R19956,Role 19956,55000059,55000058 Risk (Manager 19956),Group 3,Non-People Leader,945 King St,Christchurch,AU,IN
R19957,Role 19957,55000162,55000058 Risk (Manager 19957),Group 3,People Leader,3 High St,Manchester,NZ,SG
R19958,Role 19958,55000163,55000052 Operations (Manager 19958),Group 7,Non-People Leader,630 High St,Wellington,UK,UK
R19959,Role 19959,55000180,55000167 Risk (Manager 19959),Group 2,People Leader,280 Queen St,Wellington,SG,SG
R19960,Role 19960,55000030,55000055 Facilities (Manager 19960),Group 6,Non-People Leader,489 King St,Canberra,SG,IN
R19961,Role 19961,55000053,55000067 Facilities (Manager 19961),Group 4,People Leader,373 King St,Auckland,IN,IN
R19962,Role 19962,55000115,55000186 Research (Manager 19962),Group 1,People Leader,187 King St,Melbourne,AU,NZ
R19963,Role 19963,55000112,55000119 Operations (Manager 19963),Group 6,Non-People Leader,164 King St,Brisbane,NZ,SG
R19964,Role 19964,55000139,55000142 Compliance (Manager 19964),Group 4,Non-People Leader,152 High St,Singapore,UK,SG
R19965,Role 19965,55000101,55000118 HR (Manager 19965),Group 3,Non-People Leader,416 Queen St,Sydney,NZ,NZ
R19966,Role 19966,55000119,55000016 Compliance (Manager 19966),Group 7,Non-People Leader,95 Main St,Singapore,UK,SG
R19967,Role 19967,55000179,55000124 Compliance (Manager 19967),Group 7,Non-People Leader,284 King St,Manchester,NZ,AU
R19968,Role 19968,55000036,55000091 Customer Service (Manager 19968),Group 2,Non-People Leader,171 Queen St,Auckland,UK,AU
R19969,Role 19969,55000134,55000089 Product (Manager 19969),Group 1,Non-People Leader,182 Main St,Christchurch,AU,UK
R19970,Role 19970,55000184,55000048 Technology (Manager 19970),Group 3,Non-People Leader,417 High St,Canberra,AU,UK
R19971,Role 19971,55000061,55000033 Product (Manager 19971),Group 1,Non-People Leader,432 High St,Manchester,SG,UK
R19972,Role 19972,55000177,55000070 Sales (Manager 19972),Group 2,Non-People Leader,33 High St,Wellington,IN,NZ
R19973,Role 19973,55000067,55000004 Finance (Manager 19973),Group 4,Non-People Leader,737 Main St,London,NZ,IN
R19974,Role 19974,55000087,55000044 Finance (Manager 19974),Group 1,People Leader,407 Queen St,Melbourne,SG,SG
R19975,Role 19975,55000177,55000014 Finance (Manager 19975),Group 5,Non-People Leader,407 King St,Canberra,IN,IN
R19976,Role 19976,55000087,55000166 Product (Manager 19976),Group 1,Non-People Leader,20 Main St,Chennai,UK,IN
R19977,Role 19977,55000017,55000017 Legal (Manager 19977),Group 5,Non-People Leader,858 High St,Sydney,UK,AU
R19978,Role 19978,55000081,55000167 Facilities (Manager 19978),Group 4,Non-People Leader,568 Main St,Mumbai,AU,UK
R19979,Role 19979,55000123,55000101 Facilities (Manager 19979),Group 6,People Leader,876 Queen St,Manchester,NZ,UK
R19980,Role 19980,55000134,55000158 Marketing (Manager 19980),Group 3,People Leader,238 High St,Hyderabad,UK,AU
R19981,Role 19981,55000124,55000168 Facilities (Manager 19981),Group 2,People Leader,368 Main St,Wellington,NZ,AU
R19982,Role 19982,55000111,55000124 Facilities (Manager 19982),Group 4,Non-People Leader,100 King St,Auckland,IN,SG
R19983,Role 19983,55000071,55000154 Communications (Manager 19983),Group 5,Non-People Leader,949 Queen St,Edinburgh,UK,AU
R19984,Role 19984,55000052,55000109 Research (Manager 19984),Group 5,People Leader,404 High St,Hamilton,SG,SG
R19985,Role 19985,55000146,55000096 Finance (Manager 19985),Group 7,Non-People Leader,136 High St,Brisbane,SG,NZ
R19986,Role 19986,55000055,55000076 Finance (Manager 19986),Group 7,Non-People Leader,543 High St,Mumbai,IN,SG
R19987,Role 19987,55000128,55000113 Strategy (Manager 19987),Group 7,Non-People Leader,854 Main St,London,AU,SG
R19988,Role 19988,55000170,55000123 Communications (Manager 19988),Group 5,Non-People Leader,846 Main St,Brisbane,NZ,NZ
R19989,Role 19989,55000069,55000198 Technology (Manager 19989),Group 6,People Leader,287 Queen St,Sydney,AU,IN
R19990,Role 19990,55000039,55000019 Technology (Manager 19990),Group 4,Non-People Leader,638 Main St,Sydney,NZ,SG
R19991,Role 19991,55000186,55000037 HR (Manager 19991),Group 2,Non-People Leader,41 High St,Bangalore,AU,SG
R19992,Role 19992,55000080,55000105 Legal (Manager 19992),Group 1,People Leader,198 Queen St,Brisbane,NZ,IN
R19993,Role 19993,55000057,55000097 Customer Service (Manager 19993),Group 7,Non-People Leader,88 Main St,Hamilton,AU,IN
R19994,Role 19994,55000191,55000187 Strategy (Manager 19994),Group 2,Non-People Leader,884 Main St,Christchurch,UK,NZ
R19995,Role 19995,55000011,55000109 Customer Service (Manager 19995),Group 1,Non-People Leader,382 Queen St,Mumbai,IN,NZ
R19996,Role 19996,55000133,55000145 Risk (Manager 19996),Group 6,Non-People Leader,466 Main St,Canberra,SG,NZ
R19997,Role 19997,55000154,55000043 Marketing (Manager 19997),Group 7,People Leader,655 Queen St,Brisbane,AU,UK
R19998,Role 19998,55000092,55000150 Finance (Manager 19998),Group 5,Non-People Leader,699 Queen St,Christchurch,SG,AU
R19999,Role 19999,55000106,55000044 Strategy (Manager 19999),Group 7,Non-People Leader,278 Main St,Auckland,SG,SG
R20000,Role 20000,55000113,55000142 Communications (Manager 20000),Group 3,Non-People Leader,381 High St,Christchurch,UK,SG
R20001,Role 20001,55000031,55000181 Product (Manager 20001),Group 2,Non-People Leader,439 High St,Wellington,SG,UK
R20002,Role 20002,55000052,55000013 Legal (Manager 20002),Group 6,Non-People Leader,223 High St,Edinburgh,IN,NZ
R20003,Role 20003,55000074,55000148 Communications (Manager 20003),Group 1,Non-People Leader,461 Main St,Mumbai,UK,NZ
R20004,Role 20004,55000158,55000175 Research (Manager 20004),Group 1,Non-People Leader,207 High St,Perth,SG,AU
R20005,Role 20005,55000104,55000040 Compliance (Manager 20005),Group 4,People Leader,39 Queen St,London,IN,IN
R20006,Role 20006,55000104,55000072 Marketing (Manager 20006),Group 2,Non-People Leader,385 High St,Perth,AU,UK
R20007,Role 20007,55000191,55000028 Compliance (Manager 20007),Group 1,Non-People Leader,522 Main St,Melbourne,AU,AU
R20008,Role 20008,55000188,55000150 Strategy (Manager 20008),Group 5,Non-People Leader,384 Queen St,Melbourne,SG,SG
R20009,Role 20009,55000115,55000108 Research (Manager 20009),Group 5,People Leader,663 King St,Auckland,UK,UK
R20010,Role 20010,55000076,55000147 Compliance (Manager 20010),Group 6,Non-People Leader,624 Queen St,Wellington,NZ,UK
R20011,Role 20011,55000106,55000008 Customer Service (Manager 20011),Group 2,Non-People Leader,658 Queen St,Christchurch,UK,UK
R20012,Role 20012,55000095,55000168 HR (Manager 20012),Group 6,Non-People Leader,122 High St,Melbourne,NZ,IN
R20013,Role 20013,55000016,55000060 Technology (Manager 20013),Group 6,Non-People Leader,552 Queen St,Perth,AU,AU
R20014,Role 20014,55000099,55000134 Customer Service (Manager 20014),Group 5,Non-People Leader,378 High St,Chennai,NZ,IN
R20015,Role 20015,55000031,55000112 Compliance (Manager 20015),Group 4,People Leader,261 Main St,Manchester,SG,AU
R20016,Role 20016,55000021,55000060 Legal (Manager 20016),Group 4,Non-People Leader,207 Main St,Brisbane,IN,UK
R20017,Role 20017,55000170,55000130 Compliance (Manager 20017),Group 6,Non-People Leader,109 King St,Mumbai,NZ,SG
R20018,Role 20018,55000099,55000087 Marketing (Manager 20018),Group 1,Non-People Leader,694 King St,Brisbane,SG,UK
R20019,Role 20019,55000033,55000181 Communications (Manager 20019),Group 4,Non-People Leader,736 Main St,Chennai,SG,SG
R20020,Role 20020,55000153,55000032 Facilities (Manager 20020),Group 2,Non-People Leader,578 Queen St,Bangalore,UK,NZ
R20021,Role 20021,55000044,55000170 Legal (Manager 20021),Group 7,People Leader,153 King St,Edinburgh,AU,NZ
R20022,Role 20022,55000003,55000152 Operations (Manager 20022),Group 1,Non-People Leader,639 Main St,Birmingham,SG,NZ
R20023,Role 20023,55000072,55000181 Research (Manager 20023),Group 3,Non-People Leader,407 Main St,Sydney,AU,IN
R20024,Role 20024,55000095,55000006 Legal (Manager 20024),Group 1,People Leader,12 King St,Bangalore,IN,IN
R20025,Role 20025,55000072,55000068 Facilities (Manager 20025),Group 1,Non-People Leader,992 Main St,Singapore,NZ,IN
R20026,Role 20026,55000101,55000172 Operations (Manager 20026),Group 1,Non-People Leader,295 Main St,Manchester,AU,SG
R20027,Role 20027,55000104,55000198 Strategy (Manager 20027),Group 3,Non-People Leader,919 Queen St,Canberra,AU,AU
R20028,Role 20028,55000105,55000147 Sales (Manager 20028),Group 1,Non-People Leader,239 Queen St,Manchester,IN,AU
