skill_id,name,skill_type,category,subcategory,description,aliases,related_skills,prerequisites
BGS88904119ED4A3B7F,Skill 15617,COMMON,Compliance,Infrastructure,,[],[],[]
BGS3C04FEEA1ED90748,Skill 15618,CERTIFICATION,Problem Solving,Audit,,[],[],[]
BGS07BD3505B00149BF,Skill 15619,SPECIALIZED,Customer Service,Operational Risk,,[],[],[]
BGS6FE90693945A838D,Skill 15620,COMMON,Data Analysis,Presentation,,[],[],[]
BGS1E409ED5AF43B21F,Skill 15621,SPECIALIZED,Customer Service,Resource Planning,,[],[],[]
BGSA3935D0D185FA153,Skill 15622,COMMON,Project Management,Policy Management,,[],[],[]
BGS989D79ACAE72C1AC,Skill 15623,CERTIFICATION,Communication,Investment Management,,[],[],[]
BGS2B6C97EF3140B163,Skill 15624,SPECIALIZED,Communication,Strategic Planning,,[],[],[]
BGS534ADAD5DB0DC14B,Skill 15625,CERTIFICATION,Finance,Service Delivery,,[],[],[]
BGSA898BEC97EA14908,Skill 15626,SPECIALIZED,Customer Service,Business Intelligence,,[],[],[]
BGSC131610C603D9931,Skill 15627,CERTIFICATION,Leadership,Critical Thinking,,[],[],[]
BGS51D65247B8E3679E,Skill 15628,COMMON,Project Management,Critical Thinking,,[],[],[]
BGSDD4C1E9FB9D0B62D,Skill 15629,COMMON,Risk Management,Market Risk,,[],[],[]
BGSC34CF5B925E35C9F,Skill 15630,SPECIALIZED,Compliance,Client Support,,[],[],[]
BGSF0831E67AFBD3E87,Skill 15631,CERTIFICATION,Finance,Client Support,,[],[],[]
BGS7906124D4E6E3777,Skill 15632,SPECIALIZED,Project Management,Presentation,,[],[],[]
BGS84794CA4B0DECFE0,Skill 15633,CERTIFICATION,Finance,Critical Thinking,,[],[],[]
BGSC9151FCBDF79514A,Skill 15634,SPECIALIZED,Technology,Critical Thinking,,[],[],[]
BGS311FE068FE7DFB56,Skill 15635,SPECIALIZED,Compliance,Service Delivery,,[],[],[]
BGS3D46ADA1B7CA9F81,Skill 15636,COMMON,Data Analysis,Financial Analysis,,[],[],[]
BGS9245A37A8E8E2B8A,Skill 15637,SPECIALIZED,Communication,Investment Management,,[],[],[]
BGS741C8456A61DAB49,Skill 15638,CERTIFICATION,Problem Solving,Policy Management,,[],[],[]
BGS2042675839A6C312,Skill 15639,SPECIALIZED,Customer Service,Decision Making,,[],[],[]
BGS1227C71E7CEBF3F4,Skill 15640,CERTIFICATION,Communication,Client Support,,[],[],[]
BGS9D806D614FAD6F2C,Skill 15641,CERTIFICATION,Finance,Decision Making,,[],[],[]
BGS444360BBCC72C8D8,Skill 15642,SPECIALIZED,Customer Service,Decision Making,,[],[],[]
BGS64F2C283B5A78E66,Skill 15643,COMMON,Problem Solving,Audit,,[],[],[]
BGS3AA7ADD2835E0DA5,Skill 15644,COMMON,Compliance,Stakeholder Management,,[],[],[]
BGSAD8F17F94B7D6121,Skill 15645,CERTIFICATION,Risk Management,Written Communication,,[],[],[]
BGSF84D53F0D3B8AB8F,Skill 15646,CERTIFICATION,Communication,Statistical Analysis,,[],[],[]
BGS33B3179979034AE0,Skill 15647,SPECIALIZED,Data Analysis,Regulatory Compliance,,[],[],[]
BGS9DDC75B4BAD85829,Skill 15648,CERTIFICATION,Data Analysis,Account Management,,[],[],[]
BGSBFD789EB214CB653,Skill 15649,CERTIFICATION,Communication,Decision Making,,[],[],[]
BGSF5C3DE15B3D52987,Skill 15650,SPECIALIZED,Finance,Resource Planning,,[],[],[]
BGSC600E56522023391,Skill 15651,CERTIFICATION,Problem Solving,Business Intelligence,,[],[],[]
BGSD32D9B1D10C1E420,Skill 15652,CERTIFICATION,Project Management,Investment Management,,[],[],[]
BGS6986735F181FCD3B,Skill 15653,COMMON,Data Analysis,Strategic Planning,,[],[],[]
BGSD14EF3AAD00A51C5,Skill 15654,CERTIFICATION,Customer Service,Written Communication,,[],[],[]
BGSAB2F325F073A1511,Skill 15655,CERTIFICATION,Problem Solving,Statistical Analysis,,[],[],[]
BGS08D1B9E1047292DF,Skill 15656,SPECIALIZED,Risk Management,Reporting,,[],[],[]
BGS16F9DB72FA4B9E82,Skill 15657,SPECIALIZED,Problem Solving,Stakeholder Management,,[],[],[]
BGSAF6DB1DEC0D073D5,Skill 15658,CERTIFICATION,Risk Management,Risk Assessment,,[],[],[]
BGSBC1C6CAA151BE4EF,Skill 15659,CERTIFICATION,Project Management,Agile,,[],[],[]
BGSCCC741817E064FF6,Skill 15660,SPECIALIZED,Leadership,Regulatory Compliance,,[],[],[]
BGSB284C21D57457F86,Skill 15661,CERTIFICATION,Problem Solving,Decision Making,,[],[],[]
BGS13AFDFD4A78C6564,Skill 15662,CERTIFICATION,Leadership,Audit,,[],[],[]
BGS417960F9763FF019,Skill 15663,SPECIALIZED,Customer Service,Business Intelligence,,[],[],[]
BGS89C45EC84B76AEB1,Skill 15664,SPECIALIZED,Leadership,Software Development,,[],[],[]
BGS73629E0DB35C4AE5,Skill 15665,SPECIALIZED,Technology,Innovation,,[],[],[]
BGS006F0FFDC75E17CD,Skill 15666,COMMON,Finance,Risk Assessment,,[],[],[]
BGS0A482220658CA0DE,Skill 15667,COMMON,Leadership,Change Management,,[],[],[]
BGS0143F323A887767C,Skill 15668,COMMON,Technology,Risk Assessment,,[],[],[]
BGS20010B8F3F4DBC02,Skill 15669,SPECIALIZED,Compliance,Decision Making,,[],[],[]
BGS01FBF510E337E71F,Skill 15670,SPECIALIZED,Compliance,Operational Risk,,[],[],[]
BGSF193C4D3067036AA,Skill 15671,COMMON,Communication,Presentation,,[],[],[]
BGS381E52987021E36F,Skill 15672,COMMON,Compliance,Statistical Analysis,,[],[],[]
BGS37A62DB10EF7F9C6,Skill 15673,COMMON,Risk Management,Resource Planning,,[],[],[]
BGS33C91D6B9B87D0E4,Skill 15674,SPECIALIZED,Compliance,Written Communication,,[],[],[]
BGSF61ED2E3BDE9A2D6,Skill 15675,SPECIALIZED,Customer Service,Policy Management,,[],[],[]
BGSD77C27351A8D45C5,Skill 15676,COMMON,Leadership,Investment Management,,[],[],[]
BGS2B8AF92E88322CA4,Skill 15677,COMMON,Customer Service,Change Management,,[],[],[]
BGS3E906BBD3023A3FE,Skill 15678,COMMON,Project Management,Financial Analysis,,[],[],[]
BGSA37368FC71CA7323,Skill 15679,CERTIFICATION,Finance,Audit,,[],[],[]
BGS4C83742F2D2BDE7B,Skill 15680,CERTIFICATION,Compliance,Operational Risk,,[],[],[]
BGSC87990213F9772CC,Skill 15681,SPECIALIZED,Compliance,Stakeholder Management,,[],[],[]
BGS35C9EEC76A492C02,Skill 15682,CERTIFICATION,Customer Service,Financial Analysis,,[],[],[]
BGS8449FF9B6E5F7B9A,Skill 15683,COMMON,Data Analysis,Service Delivery,,[],[],[]
BGS95833839DD9DC91E,Skill 15684,SPECIALIZED,Compliance,Operational Risk,,[],[],[]
BGS5CDA96AE15120C5C,Skill 15685,CERTIFICATION,Problem Solving,Business Intelligence,,[],[],[]
BGSD41A09CEB4B39E2E,Skill 15686,SPECIALIZED,Problem Solving,Risk Assessment,,[],[],[]
BGS97D431FBDA6AC262,Skill 15687,COMMON,Technology,Resource Planning,,[],[],[]
BGS22E32A1A1358D51E,Skill 15688,CERTIFICATION,Data Analysis,Infrastructure,,[],[],[]
BGSDEE4D4D994450E07,Skill 15689,SPECIALIZED,Project Management,Client Support,,[],[],[]
BGS655DB9F5A5046D3B,Skill 15690,CERTIFICATION,Problem Solving,Data Engineering,,[],[],[]
BGS13D2B5E9EAD43247,Skill 15691,COMMON,Compliance,Agile,,[],[],[]
BGSE3EF809DC03F69D2,Skill 15692,COMMON,Technology,Agile,,[],[],[]
BGS35F7AF8FE0C58FBB,Skill 15693,COMMON,Problem Solving,Team Management,,[],[],[]
BGS5AF7C3AA8560530A,Skill 15694,CERTIFICATION,Project Management,Risk Assessment,,[],[],[]
BGS8C2E9DF281FAE590,Skill 15695,SPECIALIZED,Compliance,Policy Management,,[],[],[]
BGS8E46FC42CEA9AB39,Skill 15696,SPECIALIZED,Leadership,Presentation,,[],[],[]
BGS513E661B803AA988,Skill 15697,CERTIFICATION,Technology,Change Management,,[],[],[]
BGSEF6A2EFAD092F26B,Skill 15698,COMMON,Communication,Regulatory Compliance,,[],[],[]
BGS69C2BBDCF195E819,Skill 15699,SPECIALIZED,Project Management,Audit,,[],[],[]
BGSA38300C309B315B2,Skill 15700,SPECIALIZED,Compliance,Audit,,[],[],[]
BGS38B52783BCFC62E9,Skill 15701,COMMON,Risk Management,Market Risk,,[],[],[]
BGS2C57AEF398905BB2,Skill 15702,COMMON,Problem Solving,Service Delivery,,[],[],[]
BGSAC518BA7D841F70E,Skill 15703,SPECIALIZED,Customer Service,Resource Planning,,[],[],[]
BGS5298AEAA603F1920,Skill 15704,COMMON,Risk Management,Policy Management,,[],[],[]
BGS252E537904CC519B,Skill 15705,CERTIFICATION,Data Analysis,Market Risk,,[],[],[]
BGSBD760120FFBEA6F3,Skill 15706,CERTIFICATION,Project Management,Decision Making,,[],[],[]
BGS3162FF1B4B386453,Skill 15707,COMMON,Leadership,Team Management,,[],[],[]
BGS148462D11D8E4BA0,Skill 15708,CERTIFICATION,Project Management,Compliance Risk,,[],[],[]
BGS83C5678DEF2313B9,Skill 15709,CERTIFICATION,Problem Solving,Strategic Planning,,[],[],[]
BGS35E0259999EABA3D,Skill 15710,COMMON,Technology,Business Intelligence,,[],[],[]
BGS9D330A640679937F,Skill 15711,SPECIALIZED,Risk Management,Written Communication,,[],[],[]
BGSA7184197E8E1A11E,Skill 15712,CERTIFICATION,Finance,Market Risk,,[],[],[]
BGS9EAC7B0379BE9AB8,Skill 15713,COMMON,Technology,Resource Planning,,[],[],[]
BGSFD890F56823EA8D8,Skill 15714,SPECIALIZED,Problem Solving,Critical Thinking,,[],[],[]
BGS218B25B25C25AAD3,Skill 15715,SPECIALIZED,Data Analysis,Client Support,,[],[],[]
BGS958116A39E178ABD,Skill 15716,SPECIALIZED,Compliance,Reporting,,[],[],[]
BGS9C53D28FE067AE9E,Skill 15717,CERTIFICATION,Data Analysis,Statistical Analysis,,[],[],[]
BGS4E82A670DCF0A2E8,Skill 15718,CERTIFICATION,Finance,Team Management,,[],[],[]
BGS9FC32D710A0931C8,Skill 15719,COMMON,Technology,Statistical Analysis,,[],[],[]
BGSE5F92C6EBE58EBEC,Skill 15720,COMMON,Communication,Statistical Analysis,,[],[],[]
BGS84E485611A021CFD,Skill 15721,COMMON,Finance,Change Management,,[],[],[]
BGSFA3BEB01200FF353,Skill 15722,COMMON,Finance,Service Delivery,,[],[],[]
BGSF0AD546D985C605F,Skill 15723,COMMON,Compliance,Statistical Analysis,,[],[],[]
BGS8C5B1FE41397401F,Skill 15724,COMMON,Customer Service,Operational Risk,,[],[],[]
BGSA8EBE3FC08A580B5,Skill 15725,CERTIFICATION,Data Analysis,Service Delivery,,[],[],[]
BGS1BAF379C8B5C6ECD,Skill 15726,CERTIFICATION,Customer Service,Change Management,,[],[],[]
BGS45CB669E39335D05,Skill 15727,COMMON,Communication,Client Support,,[],[],[]
BGSC0C75144F2C25462,Skill 15728,SPECIALIZED,Technology,Data Engineering,,[],[],[]
BGS52B261EF58AC5684,Skill 15729,SPECIALIZED,Project Management,Client Support,,[],[],[]
BGSB0127D408E0AA642,Skill 15730,CERTIFICATION,Technology,Financial Analysis,,[],[],[]
BGS5ADCCA69FAD45D6F,Skill 15731,SPECIALIZED,Technology,Innovation,,[],[],[]
BGSE47A4516428E4629,Skill 15732,COMMON,Risk Management,Policy Management,,[],[],[]
BGS85180ADB82AB2B0E,Skill 15733,COMMON,Communication,Operational Risk,,[],[],[]
BGS1EB98E239F90B162,Skill 15734,COMMON,Project Management,Decision Making,,[],[],[]
BGS905C63BE21F252DA,Skill 15735,CERTIFICATION,Data Analysis,Data Engineering,,[],[],[]
BGS89F42FACD9D3789D,Skill 15736,SPECIALIZED,Communication,Data Engineering,,[],[],[]
BGS7F0BEDF0AA944701,Skill 15737,COMMON,Leadership,Business Intelligence,,[],[],[]
BGS7AB8A8E50F5770D0,Skill 15738,CERTIFICATION,Problem Solving,Service Delivery,,[],[],[]
BGSCA4F444473A0FB2A,Skill 15739,COMMON,Communication,Waterfall,,[],[],[]
BGS0E3A6CA0E70C5FC3,Skill 15740,SPECIALIZED,Risk Management,Software Development,,[],[],[]
BGS6543D867C7877267,Skill 15741,SPECIALIZED,Compliance,Infrastructure,,[],[],[]
BGS0DD0308A0436A31A,Skill 15742,SPECIALIZED,Communication,Audit,,[],[],[]
BGS17A87D237F810EC6,Skill 15743,SPECIALIZED,Data Analysis,Statistical Analysis,,[],[],[]
BGSFAFC9D871E6BF159,Skill 15744,COMMON,Finance,Market Risk,,[],[],[]
BGS20F459602A6AD089,Skill 15745,SPECIALIZED,Customer Service,Infrastructure,,[],[],[]
BGS3F4A450BBDA56DB1,Skill 15746,SPECIALIZED,Risk Management,Statistical Analysis,,[],[],[]
BGS663F383B0D0DA5CF,Skill 15747,SPECIALIZED,Compliance,Resource Planning,,[],[],[]
BGS454558B9FD173B07,Skill 15748,COMMON,Risk Management,Regulatory Compliance,,[],[],[]
BGS8B84606145A89898,Skill 15749,CERTIFICATION,Communication,Statistical Analysis,,[],[],[]
BGS1CE15B089AACCB15,Skill 15750,COMMON,Risk Management,Written Communication,,[],[],[]
BGS22F404E0A4F5F805,Skill 15751,COMMON,Problem Solving,Infrastructure,,[],[],[]
BGSC9CDA93C9DE0CC20,Skill 15752,COMMON,Customer Service,Team Management,,[],[],[]
BGS9235C071B9F01CB6,Skill 15753,COMMON,Data Analysis,Investment Management,,[],[],[]
BGSD8EC1811F7CA40CE,Skill 15754,SPECIALIZED,Data Analysis,Compliance Risk,,[],[],[]
BGSE4C99F3DC9C59FA5,Skill 15755,SPECIALIZED,Problem Solving,Team Management,,[],[],[]
BGS65F769EC7FF6452C,Skill 15756,CERTIFICATION,Communication,Waterfall,,[],[],[]
BGSFA189B14F5351800,Skill 15757,COMMON,Customer Service,Innovation,,[],[],[]
BGSE83E82DA61ADBFEF,Skill 15758,SPECIALIZED,Customer Service,Resource Planning,,[],[],[]
BGS8AD4ABC4A90EF566,Skill 15759,SPECIALIZED,Compliance,Client Support,,[],[],[]
BGS71FBF00F4F43E7D0,Skill 15760,COMMON,Data Analysis,Software Development,,[],[],[]
BGS15084630CD033E88,Skill 15761,SPECIALIZED,Finance,Service Delivery,,[],[],[]
BGS3F7FBBF4FFB1D078,Skill 15762,COMMON,Finance,Infrastructure,,[],[],[]
BGS85CFB6C1FBDBA0DD,Skill 15763,COMMON,Data Analysis,Compliance Risk,,[],[],[]
BGSE261093AAF4D76B6,Skill 15764,COMMON,Communication,Audit,,[],[],[]
BGS8A25BCDF978EFA17,Skill 15765,SPECIALIZED,Leadership,Investment Management,,[],[],[]
BGS1F18371A7AC9C864,Skill 15766,COMMON,Leadership,Financial Analysis,,[],[],[]
BGS62D970EE1B8E550C,Skill 15767,COMMON,Communication,Resource Planning,,[],[],[]
BGS7218F8A047FE67E9,Skill 15768,SPECIALIZED,Project Management,Written Communication,,[],[],[]
BGS859C19C8F1FB9CDC,Skill 15769,SPECIALIZED,Finance,Investment Management,,[],[],[]
BGSE12F3EE52FA7235A,Skill 15770,CERTIFICATION,Technology,Waterfall,,[],[],[]
BGSFCEBF556BB75D23D,Skill 15771,CERTIFICATION,Risk Management,Statistical Analysis,,[],[],[]
BGSD69727D9D3660C8A,Skill 15772,CERTIFICATION,Technology,Innovation,,[],[],[]
BGS587689086E6CD2F5,Skill 15773,SPECIALIZED,Problem Solving,Investment Management,,[],[],[]
BGSFD2FD6CA9B7056DA,Skill 15774,COMMON,Problem Solving,Written Communication,,[],[],[]
BGS6A61C140F0379ED0,Skill 15775,COMMON,Leadership,Decision Making,,[],[],[]
BGSDCF3FBF6D046291F,Skill 15776,CERTIFICATION,Leadership,Critical Thinking,,[],[],[]
BGS28166ECB41E25654,Skill 15777,COMMON,Communication,Software Development,,[],[],[]
BGS0D0CA265926A7F0A,Skill 15778,CERTIFICATION,Communication,Innovation,,[],[],[]
BGS9F16F8AC34C26084,Skill 15779,SPECIALIZED,Data Analysis,Statistical Analysis,,[],[],[]
BGS833A50D7B366156B,Skill 15780,SPECIALIZED,Communication,Service Delivery,,[],[],[]
BGSBBEE4FF92B1F9406,Skill 15781,SPECIALIZED,Communication,Stakeholder Management,,[],[],[]
BGSFAF60662A1F36437,Skill 15782,COMMON,Problem Solving,Risk Assessment,,[],[],[]
BGS27246314D060CD78,Skill 15783,COMMON,Data Analysis,Client Support,,[],[],[]
BGSB6B372F18B6B625D,Skill 15784,COMMON,Risk Management,Statistical Analysis,,[],[],[]
BGSD673F958DDD25050,Skill 15785,COMMON,Communication,Reporting,,[],[],[]
BGS37A26612BB7DC544,Skill 15786,SPECIALIZED,Leadership,Business Intelligence,,[],[],[]
BGS643CBFADA5D4104A,Skill 15787,CERTIFICATION,Customer Service,Strategic Planning,,[],[],[]
BGS1F1090B844BB4C2E,Skill 15788,CERTIFICATION,Project Management,Statistical Analysis,,[],[],[]
BGS3CB678727A7DB2C0,Skill 15789,SPECIALIZED,Compliance,Data Engineering,,[],[],[]
BGS8CC2B21D47F7BE1C,Skill 15790,SPECIALIZED,Risk Management,Software Development,,[],[],[]
BGS9A44837042EC8499,Skill 15791,SPECIALIZED,Compliance,Market Risk,,[],[],[]
BGSFF13971CC05115A4,Skill 15792,COMMON,Risk Management,Change Management,,[],[],[]
BGS2E01ABD611CA1580,Skill 15793,COMMON,Compliance,Regulatory Compliance,,[],[],[]
BGS07F9B4C0174609D4,Skill 15794,CERTIFICATION,Compliance,Investment Management,,[],[],[]
BGSF1ECBFFD0BEE9D37,Skill 15795,CERTIFICATION,Problem Solving,Investment Management,,[],[],[]
BGSFE5BF81CA8C64A65,Skill 15796,COMMON,Compliance,Written Communication,,[],[],[]
BGSCC85C62691618C67,Skill 15797,COMMON,Communication,Resource Planning,,[],[],[]
BGS550C0BDC84EB6F41,Skill 15798,COMMON,Problem Solving,Operational Risk,,[],[],[]
BGSFC4FEE066C324F06,Skill 15799,SPECIALIZED,Data Analysis,Data Engineering,,[],[],[]
BGS6B0681A273646E12,Skill 15800,CERTIFICATION,Project Management,Operational Risk,,[],[],[]
BGS3D2783E9C9798B94,Skill 15801,CERTIFICATION,Project Management,Software Development,,[],[],[]
BGSA0C918F7D97BC4A9,Skill 15802,CERTIFICATION,Customer Service,Software Development,,[],[],[]
BGS3FC3A23E065B71F8,Skill 15803,COMMON,Finance,Risk Assessment,,[],[],[]
BGS33488156F3FF690E,Skill 15804,COMMON,Leadership,Change Management,,[],[],[]
BGSC129019572F66CC2,Skill 15805,CERTIFICATION,Compliance,Team Management,,[],[],[]
BGS70B0F4A172B64833,Skill 15806,CERTIFICATION,Communication,Statistical Analysis,,[],[],[]
BGSE28D8CC46006BA89,Skill 15807,CERTIFICATION,Data Analysis,Audit,,[],[],[]
BGSCC7A701BFDF1D4B5,Skill 15808,SPECIALIZED,Leadership,Critical Thinking,,[],[],[]
BGSC0677F1B9E422914,Skill 15809,CERTIFICATION,Risk Management,Operational Risk,,[],[],[]
BGSE75DF1FB226FC83F,Skill 15810,COMMON,Project Management,Account Management,,[],[],[]
BGS7232498BBDBF6091,Skill 15811,CERTIFICATION,Risk Management,Policy Management,,[],[],[]
BGSDBB32B190471E2AA,Skill 15812,COMMON,Problem Solving,Policy Management,,[],[],[]
BGS580411738BF702D0,Skill 15813,CERTIFICATION,Compliance,Agile,,[],[],[]
BGSB5793FB81236B77D,Skill 15814,SPECIALIZED,Leadership,Data Engineering,,[],[],[]
BGS61FA70639F06C806,Skill 15815,SPECIALIZED,Project Management,Regulatory Compliance,,[],[],[]
BGSF3642061AC0C9459,Skill 15816,CERTIFICATION,Project Management,Presentation,,[],[],[]
BGSBE9F1C56D3A5BBBE,Skill 15817,CERTIFICATION,Problem Solving,Written Communication,,[],[],[]
BGS0574C39BDD775F6F,Skill 15818,COMMON,Problem Solving,Financial Analysis,,[],[],[]
BGS1EDCFE62BB998850,Skill 15819,CERTIFICATION,Leadership,Regulatory Compliance,,[],[],[]
BGS4010AEC1A68EE522,Skill 15820,COMMON,Customer Service,Decision Making,,[],[],[]
BGS7207B8BC65DD429B,Skill 15821,CERTIFICATION,Project Management,Stakeholder Management,,[],[],[]
BGSD2606E804F58C5D3,Skill 15822,CERTIFICATION,Communication,Infrastructure,,[],[],[]
BGSF8568B8849B0B884,Skill 15823,CERTIFICATION,Risk Management,Software Development,,[],[],[]
BGS3775A5B595A4DC12,Skill 15824,COMMON,Leadership,Written Communication,,[],[],[]
BGS1FAF986D7BFD2D94,Skill 15825,SPECIALIZED,Problem Solving,Written Communication,,[],[],[]
BGSDBF7EC1A4E187218,Skill 15826,COMMON,Communication,Innovation,,[],[],[]
BGS847D3B3E0AF7DC47,Skill 15827,SPECIALIZED,Data Analysis,Agile,,[],[],[]
BGS9EEE6A9337F752AF,Skill 15828,SPECIALIZED,Customer Service,Software Development,,[],[],[]
BGS72EC30FC16181F3C,Skill 15829,COMMON,Customer Service,Reporting,,[],[],[]
BGS80B89769E4D0FD00,Skill 15830,CERTIFICATION,Problem Solving,Resource Planning,,[],[],[]
BGS96EC9BA5504D74E2,Skill 15831,COMMON,Communication,Account Management,,[],[],[]
BGSDD6547792D84064D,Skill 15832,COMMON,Problem Solving,Stakeholder Management,,[],[],[]
BGS0A2201E3F3E69EBF,Skill 15833,CERTIFICATION,Customer Service,Waterfall,,[],[],[]
BGS35ADA991F23F5FCB,Skill 15834,COMMON,Finance,Team Management,,[],[],[]
BGSDABBA88F192CA961,Skill 15835,SPECIALIZED,Data Analysis,Compliance Risk,,[],[],[]
BGS35CB4F4DEC7F3200,Skill 15836,SPECIALIZED,Technology,Account Management,,[],[],[]
BGSF6C6553AD5947FB4,Skill 15837,SPECIALIZED,Finance,Operational Risk,,[],[],[]
BGS147F61968AFFD234,Skill 15838,SPECIALIZED,Finance,Audit,,[],[],[]
BGS02361A5CB7F8EE07,Skill 15839,COMMON,Problem Solving,Account Management,,[],[],[]
BGS70E76F272FD830FC,Skill 15840,CERTIFICATION,Customer Service,Regulatory Compliance,,[],[],[]
BGSE4FA07A83987451B,Skill 15841,SPECIALIZED,Data Analysis,Waterfall,,[],[],[]
BGSD6E2040D5AED06B6,Skill 15842,SPECIALIZED,Compliance,Compliance Risk,,[],[],[]
BGSE8BFDBC64D675965,Skill 15843,COMMON,Project Management,Written Communication,,[],[],[]
BGSC9075194A28D6D0A,Skill 15844,SPECIALIZED,Problem Solving,Infrastructure,,[],[],[]
BGSC9BF4374A13115F9,Skill 15845,COMMON,Technology,Infrastructure,,[],[],[]
BGS761463401573EFF9,Skill 15846,CERTIFICATION,Compliance,Waterfall,,[],[],[]
BGSB3D9E52196026419,Skill 15847,COMMON,Technology,Client Support,,[],[],[]
BGS6845CB8B57AF8D18,Skill 15848,SPECIALIZED,Problem Solving,Account Management,,[],[],[]
BGSAFF2BD90D68E9B7E,Skill 15849,SPECIALIZED,Risk Management,Infrastructure,,[],[],[]
BGS6EB7F03FE3C64088,Skill 15850,COMMON,Project Management,Business Intelligence,,[],[],[]
BGS0FF86A54BEF0C165,Skill 15851,CERTIFICATION,Problem Solving,Policy Management,,[],[],[]
BGS2C8F1523DB963B71,Skill 15852,SPECIALIZED,Risk Management,Waterfall,,[],[],[]
BGSFA4A718D239888D5,Skill 15853,COMMON,Risk Management,Critical Thinking,,[],[],[]
BGS07BD7AD05A4F4933,Skill 15854,COMMON,Problem Solving,Stakeholder Management,,[],[],[]
BGS05FBA9F7CD1ECEC4,Skill 15855,COMMON,Leadership,Service Delivery,,[],[],[]
BGS8D4275E72BAC14AC,Skill 15856,CERTIFICATION,Problem Solving,Client Support,,[],[],[]
BGS0311362FB17005D7,Skill 15857,SPECIALIZED,Project Management,Decision Making,,[],[],[]
BGS4C1E56A43DFADECA,Skill 15858,CERTIFICATION,Communication,Investment Management,,[],[],[]
BGS6BA27247C2BF97DF,Skill 15859,COMMON,Data Analysis,Innovation,,[],[],[]
BGS118A930CDDB4FA12,Skill 15860,CERTIFICATION,Communication,Decision Making,,[],[],[]
BGSF14977F0AF85913B,Skill 15861,SPECIALIZED,Project Management,Service Delivery,,[],[],[]
BGSB14A9D5393DCF8C6,Skill 15862,COMMON,Project Management,Audit,,[],[],[]
BGS5ED780269D8511E8,Skill 15863,COMMON,Technology,Operational Risk,,[],[],[]
BGSA8899837C29664AF,Skill 15864,CERTIFICATION,Technology,Risk Assessment,,[],[],[]
BGSDDCC4465FF0361F9,Skill 15865,SPECIALIZED,Problem Solving,Resource Planning,,[],[],[]
BGS932754ACCF2BCF40,Skill 15866,SPECIALIZED,Project Management,Infrastructure,,[],[],[]
BGS30D95AF5EA861FDB,Skill 15867,SPECIALIZED,Problem Solving,Change Management,,[],[],[]
BGS29ADD0E762B8641F,Skill 15868,CERTIFICATION,Data Analysis,Presentation,,[],[],[]
BGSB71967F57F1849AA,Skill 15869,SPECIALIZED,Project Management,Critical Thinking,,[],[],[]
BGS210557E3B00BB38D,Skill 15870,CERTIFICATION,Project Management,Business Intelligence,,[],[],[]
BGSB1B79ADE6B914702,Skill 15871,SPECIALIZED,Data Analysis,Policy Management,,[],[],[]
BGS1C323EF9A0504147,Skill 15872,COMMON,Risk Management,Client Support,,[],[],[]
BGSFD33BDB9067C3A5E,Skill 15873,CERTIFICATION,Finance,Team Management,,[],[],[]
BGS7F35289B99F885A8,Skill 15874,COMMON,Problem Solving,Innovation,,[],[],[]
BGS4DC2A37DE03CD51C,Skill 15875,SPECIALIZED,Finance,Resource Planning,,[],[],[]
BGS105E7C658839C17E,Skill 15876,CERTIFICATION,Customer Service,Written Communication,,[],[],[]
BGSA17DAB06CC8C982F,Skill 15877,CERTIFICATION,Data Analysis,Team Management,,[],[],[]
