job_id,title,department,level,location,skills
R15805,Role 15805,55000065 Operations (Manager 15805),Group 7,519 High St,"BGSAD7C649392B94664:3,BGS1EECC1CE5698E288:3,BGSE8694F79DBF55F74:3,BGS124E2F05FE0C210B:3,BGS538591E501C50A96:3"
R15806,Role 15806,55000121 HR (Manager 15806),Group 6,299 Main St,"BGS4A5B9AA918366A3F:3,BGSA65AF1144236A6BE:3,BGS1EDCFE62BB998850:3,BGS86B2E62AAC91C009:3,BGS435DF4BDCCC1BB72:3"
R15807,Role 15807,55000139 Technology (Manager 15807),Group 1,110 High St,"BGS6167CDE8084DDE9A:3,BGSF052C6B5E422BF5E:3,BGSD09CA7D5492C9516:3"
R15808,Role 15808,55000080 Operations (Manager 15808),Group 1,763 High St,"BGSFFA1ABA5AAB90A2F:3,BGSE2910EB600BB2424:3,BGS3D3D652075B0132B:3,BGSB5E494236D20C468:3,BGSA049702AC5673EEF:3"
R15809,Role 15809,55000016 Research (Manager 15809),Group 7,742 Main St,"BGSCD6EAAB898458B6C:3,BGSC8162A6DD65FAFD1:3,BGS825CF36D0A7803F0:3"
R15810,Role 15810,55000131 Marketing (Manager 15810),Group 6,215 Queen St,"BGS90672B51E4C1C826:3,BGSE2D7FF43E6640BA6:3,BGS30A3C6FB01A4605A:3"
R15811,Role 15811,55000087 Finance (Manager 15811),Group 2,101 Queen St,"BGSBE231B68634BBF71:3,BGSCE24699D53F3B29D:3,BGSF8F7C5392EB67EEC:3"
R15812,Role 15812,55000027 Strategy (Manager 15812),Group 2,485 Main St,"BGS51BC97B4D8CB6911:3,BGS26F402C72629C64C:3"
R15813,Role 15813,55000192 Marketing (Manager 15813),Group 3,842 King St,"BGSECCCA8C23192EF45:3,BGSD61F4E95897051F0:3,BGSCEA7226C5034AAEC:3"
R15814,Role 15814,55000052 Research (Manager 15814),Group 1,67 High St,"BGS82C62DC074EB780D:3,BGS610AD66A8A3D8270:3,BGS78719E8C4FEB17E4:3"
R15815,Role 15815,55000148 Compliance (Manager 15815),Group 4,86 Main St,"BGS91D4C6E21286D0AB:3,BGS0073163F05E89BED:3,BGS20C05B09086E1027:3"
R15816,Role 15816,55000093 Risk (Manager 15816),Group 7,545 King St,"BGSA29669930E569AF7:3,BGSBB211A8AE0701AEE:3"
R15817,Role 15817,55000123 Customer Service (Manager 15817),Group 2,952 Main St,"BGS772AB7921C73A557:3,BGSFBE89B20B79CEE40:3"
R15818,Role 15818,55000151 Product (Manager 15818),Group 4,861 King St,"BGS52FF094E9E68DDD9:3,BGS20BCB66A4EF7CD9A:3,BGS851A320E82609597:3,BGS2F33131B5DC47D53:3"
R15819,Role 15819,55000021 Product (Manager 15819),Group 2,641 Queen St,"BGSE36D926EB28DB1C5:3,BGSA871E3329BCB7A71:3,BGS62F1269926698E75:3,BGS6BFAB868D304DFA7:3"
R15820,Role 15820,55000097 Operations (Manager 15820),Group 2,180 Main St,"BGS27E5B0B183D13B0F:3,BGS495FBE7F8FC53CD2:3"
R15821,Role 15821,55000190 Communications (Manager 15821),Group 5,842 High St,"BGS0BBABAA91A4B6F17:3,BGSA93ED01D29211E7A:3,BGS4419FAD2C81C8E21:3"
R15822,Role 15822,55000126 Operations (Manager 15822),Group 7,581 Main St,"BGSC433EAED839D8C6D:3,BGSD64F403DE6375BFA:3"
R15823,Role 15823,55000023 Sales (Manager 15823),Group 6,428 King St,"BGSF036BB18FCAB8CF4:3,BGS171A470D1FAD7FD2:3,BGS809625BAE6E0B2FC:3"
R15824,Role 15824,55000034 Risk (Manager 15824),Group 2,958 High St,"BGS6920BDF5B574CBFB:3,BGS99A42C77FB9C9AC6:3"
R15825,Role 15825,55000077 Facilities (Manager 15825),Group 2,916 High St,"BGS9219D3FFAB82AB87:3,BGS84EA7D480D4C3F42:3"
R15826,Role 15826,55000001 Compliance (Manager 15826),Group 3,558 Main St,"BGSBEDEF8564B805036:3,BGS544F64CD9D5CBA2A:3,BGS190A5AF454232AFE:3,BGSB98B3C71C5BDCDC9:3,BGS8E9037E8388FA0A6:3"
R15827,Role 15827,55000004 HR (Manager 15827),Group 5,765 High St,"BGSCA63C051083AD5F8:3,BGSF5C3DE15B3D52987:3"
R15828,Role 15828,55000114 Technology (Manager 15828),Group 7,362 High St,"BGS18BCD8AA3459E362:3,BGSED2738E86EC052F2:3,BGSAAEFAB5924B555A2:3,BGS4038DC0407611BC1:3,BGS0DA160D6F716A4D7:3"
R15829,Role 15829,55000121 Strategy (Manager 15829),Group 4,331 High St,"BGSA0229CB6957FA842:3,BGSB83A1BD9DE6ED2AB:3,BGS7AD715649C39D165:3,BGSA96FFDBDA9359548:3,BGSF46E44980713A904:3"
R15830,Role 15830,55000025 Communications (Manager 15830),Group 3,758 High St,"BGS7F3521C7D8B96FFC:3,BGSB0D735013B5FE814:3,BGSED171EA68EC818BE:3,BGS36286603318550A5:3"
R15831,Role 15831,55000095 Legal (Manager 15831),Group 6,569 Main St,"BGS777CE9C7631781B6:3,BGS4B007853F4FA8DC4:3,BGS54E05D77882FF95B:3"
R15832,Role 15832,55000011 HR (Manager 15832),Group 1,684 King St,"BGS6D28A3ADC995A7BC:3,BGSE0404CA4905B3722:3,BGSE4F3D3AE7D000507:3,BGSB71881FB3151FEB4:3,BGSDE67E4B3BE79F729:3"
R15833,Role 15833,55000025 Product (Manager 15833),Group 5,351 King St,"BGS7F4B2E1983082545:3,BGS565CC37042E7F635:3,BGSE092EDE6A8E0D4AA:3,BGSC992C9ADF558E9C8:3,BGS8A66761A4CA38ADD:3"
R15834,Role 15834,55000101 Sales (Manager 15834),Group 6,92 High St,"BGS2977256EBAD17089:3,BGSF70D4CEAAE6443CD:3"
R15835,Role 15835,55000171 Communications (Manager 15835),Group 4,608 King St,"BGSA89DB56DC8800A86:3,BGS1F193DA7895103DD:3,BGSA66478C93C0D2855:3,BGSE95B3ED820515C0C:3,BGS68CBE0F7AD2CBFE5:3"
R15836,Role 15836,55000193 Legal (Manager 15836),Group 5,680 High St,"BGSB3ABDBE335617186:3,BGS1D05245FA1D4AC22:3"
R15837,Role 15837,55000199 Strategy (Manager 15837),Group 2,522 High St,"BGSA46D55DA43B8A4A0:3,BGSA2204F33E76C1726:3"
R15838,Role 15838,55000108 Finance (Manager 15838),Group 5,842 Main St,"BGSDEB1D232482670C4:3,BGSFF74F699DF8873C7:3,BGS43B75152F3747CD2:3,BGS309381A2850A3528:3"
R15839,Role 15839,55000183 Compliance (Manager 15839),Group 7,312 King St,"BGS0D8F386EC5996CCC:3,BGS15C064F44991A412:3,BGS7785BF941D2F8DA7:3,BGS3CEE4C44A13DF034:3,BGS3163FCB6BC2092FB:3"
R15840,Role 15840,55000031 HR (Manager 15840),Group 7,823 King St,"BGSF8FB62B37E7C1E4D:3,BGS2ED5A3D5C790062A:3,BGSC9AB508A1668B61B:3,BGSFBF8FC4029A1AD69:3"
R15841,Role 15841,55000134 Customer Service (Manager 15841),Group 3,731 Main St,"BGS322F4561C73A7D0F:3,BGS8759F9FD4BCCFD6E:3"
R15842,Role 15842,55000031 Strategy (Manager 15842),Group 7,723 Main St,"BGS523C374C03C6A0DB:3,BGS71FA08FDE3ACB1DB:3,BGS606934EFEED1BF75:3,BGS17D51D1EC06A2AC2:3,BGS310F1CD6B3D469EC:3"
R15843,Role 15843,55000042 Research (Manager 15843),Group 2,657 High St,"BGS78C59D123B5D88B8:3,BGS530BC3FB73405B88:3"
R15844,Role 15844,55000119 Marketing (Manager 15844),Group 1,664 Queen St,"BGS59141CAB5C4550C2:3,BGS2164406A184D6599:3"
R15845,Role 15845,55000013 Legal (Manager 15845),Group 6,423 High St,"BGS452DE0071677E0EF:3,BGS450D6A151C561F55:3,BGS9AF71CBDA3B54138:3,BGSFDB4F6719ACEFED4:3,BGS7720B37F7EBBA9D5:3"
R15846,Role 15846,55000044 Technology (Manager 15846),Group 7,689 Main St,"BGS3F5D8CA11DB0C523:3,BGS92E466E7425C7CC6:3,BGS5263B3A004D2AEF8:3"
R15847,Role 15847,55000024 Product (Manager 15847),Group 2,59 Queen St,"BGS55899D51AF0474C9:3,BGS8AC0780B99B8D045:3,BGS825C3DE56AE9B5EF:3,BGSFA75C77E437B774F:3"
R15848,Role 15848,55000177 Marketing (Manager 15848),Group 5,722 Main St,"BGS1AB050E91B88EC7C:3,BGSDE6D518FDA22D603:3,BGS8B90D2E310666569:3"
R15849,Role 15849,55000090 Research (Manager 15849),Group 5,390 Main St,"BGS19487C7DD63CA311:3,BGS2B5ED67F5429FD99:3"
R15850,Role 15850,55000159 Risk (Manager 15850),Group 3,862 Main St,"BGS7B059DF27F6A49B5:3,BGSBA24A232CB144477:3"
R15851,Role 15851,55000129 Legal (Manager 15851),Group 6,233 High St,"BGS56C0D99AF5294714:3,BGSC7D10E50D96B8D7C:3,BGS418E58EADDAAE95E:3"
R15852,Role 15852,55000139 Technology (Manager 15852),Group 5,507 High St,"BGS2CBE56DFD77B5DC5:3,BGS11B6D1FC0EB0B96B:3,BGS15C91C202317773A:3"
R15853,Role 15853,55000018 Customer Service (Manager 15853),Group 3,540 King St,"BGSBC09BBB482B138DB:3,BGS0C91A206090B6429:3,BGS1F27F2A182C560AE:3,BGS3A521E1A56926720:3"
R15854,Role 15854,55000063 Legal (Manager 15854),Group 2,563 Queen St,"BGSDAE84369BA2D286C:3,BGSDE3729D3AD946AC6:3,BGS78C2A3AB40FF497E:3"
R15855,Role 15855,55000143 Risk (Manager 15855),Group 5,911 King St,"BGSC0564D80EDD9AA5B:3,BGS19E77C1ED99B29FD:3,BGS54FB5F4C23FBB578:3,BGSF3A687E8A7499C10:3,BGS6418F6156349DD39:3"
R15856,Role 15856,55000162 Technology (Manager 15856),Group 3,538 King St,"BGSAD6774E76209F9E1:3,BGS8EF1E913D8F9BB61:3,BGSE9D8C66602BA8A4F:3,BGS36ADA69ED20DACB8:3"
R15857,Role 15857,55000190 Communications (Manager 15857),Group 6,924 Main St,"BGSB1A6B14916BFCE86:3,BGS3DFED26C960B92B9:3,BGS6711C9F9A026DAAB:3,BGSE83B301769071B3F:3,BGS43F5CB317A5D8A73:3"
R15858,Role 15858,55000091 Operations (Manager 15858),Group 7,53 High St,"BGS5590E2CD75DA0BB2:3,BGSC09E0BE84818F24D:3,BGS2C08189C28EFD05D:3,BGS7C6533DE9E31C127:3,BGS3D9DE5740E88EB1A:3"
R15859,Role 15859,55000145 Marketing (Manager 15859),Group 2,368 High St,"BGSA11FBB70773F62D8:3,BGS19EEC7C21F860752:3"
R15860,Role 15860,55000069 Technology (Manager 15860),Group 1,324 Main St,"BGSAC6C85876883DCF1:3,BGSFCE14052322C8A45:3,BGSE1584EBFC21385EB:3"
R15861,Role 15861,55000130 Strategy (Manager 15861),Group 1,959 Main St,"BGSF195ABC0217CD59E:3,BGSBD64A30EF4A22965:3,BGSDB7326C6189E5E9B:3,BGSA7AF08432B42787A:3"
R15862,Role 15862,55000065 Research (Manager 15862),Group 1,9 King St,"BGSD995F3DCDEEB89CF:3,BGS35E0259999EABA3D:3"
R15863,Role 15863,55000164 Product (Manager 15863),Group 4,345 Queen St,"BGS0C01768E383B6B0E:3,BGSB531FF2B7925B4DE:3"
R15864,Role 15864,55000186 Finance (Manager 15864),Group 2,313 Main St,"BGSB3C8FF5E617A91C0:3,BGSE073133A0DA60F56:3,BGS3C93D3607CECF82A:3,BGS4761531DBAC6798B:3"
R15865,Role 15865,55000022 Facilities (Manager 15865),Group 3,913 High St,"BGS8DA36FDD201B83C9:3,BGS5D7E6156B0D94528:3,BGS1C347926BB1F7AB6:3,BGS3815FC7CA2357E1F:3,BGS898E9CA231C06E41:3"
R15866,Role 15866,55000158 HR (Manager 15866),Group 4,658 High St,"BGS9AC2524AD964BD1D:3,BGS973E9D0EFC02C9B4:3,BGSAE400A6726FE722E:3,BGS69DBD09B90797A70:3,BGS7F5C630FEC17AB2E:3"
R15867,Role 15867,55000141 Technology (Manager 15867),Group 1,751 High St,"BGS3DEE3ECB4B4A709A:3,BGS5E0C41AB23D188B9:3,BGS69BFC9926C4F2713:3,BGSFF39DF979558D073:3,BGSDA8E8FC4DA666815:3"
R15868,Role 15868,55000066 Communications (Manager 15868),Group 6,837 Main St,"BGS327F771775A4F531:3,BGS5215726302844268:3,BGS57139FDFBA84FD16:3"
R15869,Role 15869,55000057 Research (Manager 15869),Group 4,705 King St,"BGS81FEFFF39B725A3A:3,BGS0C03940D942DC6EA:3,BGS05F5C3EEFBB32C74:3"
R15870,Role 15870,55000118 Risk (Manager 15870),Group 2,871 Main St,"BGS2A732F84F9A96E87:3,BGS9BC10704DD5824F7:3,BGSFA3BC40CAD7A3960:3"
R15871,Role 15871,55000200 Product (Manager 15871),Group 1,436 Queen St,"BGS2BF263467F496C19:3,BGS4E42E5CE55AF904F:3"
R15872,Role 15872,55000158 Marketing (Manager 15872),Group 1,566 High St,"BGS004A41DA1B8D231A:3,BGS2CBA58CA5B17278D:3,BGS6A9E3456C236B26C:3,BGS2A1BFA0F1C252111:3,BGS69E2C0D329E09A6F:3"
R15873,Role 15873,55000117 Technology (Manager 15873),Group 1,688 Main St,"BGS4C3DEFED05BD85D9:3,BGS600360CE0C36F66D:3,BGS84A1A4977BAA9378:3,BGSC6B35B3BD4A9B989:3"
R15874,Role 15874,55000065 HR (Manager 15874),Group 2,500 Main St,"BGS94CC55AE9E72FF5F:3,BGSECDB5D7023628076:3,BGS61C4429A9D2EE8BB:3,BGS18AF08AA0656B307:3"
R15875,Role 15875,55000194 Product (Manager 15875),Group 4,491 Main St,"BGS8D3A18231729FB5C:3,BGSE16FC88579373537:3"
R15876,Role 15876,55000057 Technology (Manager 15876),Group 2,431 Main St,"BGS932754ACCF2BCF40:3,BGS35B71E552D8842FA:3,BGSDECC9AFC93D3B474:3,BGS5862595D521A24A9:3"
R15877,Role 15877,55000110 Sales (Manager 15877),Group 5,236 Queen St,"BGSA145E802A1BE13F9:3,BGSF20674F3C64AED44:3"
R15878,Role 15878,55000120 Strategy (Manager 15878),Group 2,977 Queen St,"BGS0F1F1F36B223C5F3:3,BGS9EB64BDBCA86B754:3,BGS249B3169666DC17A:3,BGS80E81D809CCE676E:3"
R15879,Role 15879,55000183 Operations (Manager 15879),Group 6,946 King St,"BGS71980F7BD709E3F4:3,BGS0A1B03AC1734EF77:3,BGS52352FB979397102:3,BGSAC54F013C29DF849:3"
R15880,Role 15880,55000174 Technology (Manager 15880),Group 1,552 Main St,"BGS1E51E9D11059C4CC:3,BGSEB48E2A8B648C091:3,BGSCDC02725ADB4F312:3,BGS658B01D02AF79502:3,BGS55A0ED062721D8C4:3"
R15881,Role 15881,55000049 Communications (Manager 15881),Group 2,353 King St,"BGS509B65F092150B85:3,BGS50DEC7B8DCD54806:3,BGS8F756E322F69FB53:3,BGSFAE0C4327F8BDFA8:3,BGSE9501DD8DFBD458C:3"
R15882,Role 15882,55000097 Facilities (Manager 15882),Group 6,359 Main St,"BGS3163FCB6BC2092FB:3,BGS9044EEF81B8A33D0:3,BGSB67C0E7D65D391A7:3,BGSF92021A32B5D9EE8:3"
R15883,Role 15883,55000163 Communications (Manager 15883),Group 2,332 Queen St,"BGSDF1E7947F8393054:3,BGS14BED17B06D3AF2B:3"
R15884,Role 15884,55000111 Research (Manager 15884),Group 6,536 Main St,"BGS9E892D1B7BFCFE99:3,BGSC179BF9C1680F1DC:3,BGS28805F431666270E:3,BGS455D7DE87FAC2CE5:3,BGS267ECBD4DB9B5FC9:3"
R15885,Role 15885,55000106 Technology (Manager 15885),Group 6,74 Main St,"BGSE8EC2735B710643C:3,BGS539C54B0280AE97C:3,BGS63128294E802603D:3,BGS5F9F80EFE7A05CE7:3"
R15886,Role 15886,55000123 Product (Manager 15886),Group 1,180 Queen St,"BGSA25572D38F8E2E32:3,BGS65AF173868FAEB83:3"
R15887,Role 15887,55000193 Sales (Manager 15887),Group 1,545 Queen St,"BGS444686C598353962:3,BGS87245350ACDEF57D:3,BGS4B26DAE4DCA62314:3,BGS029B3E5C8977D163:3,BGS5B3A4D34F70FC754:3"
R15888,Role 15888,55000145 Compliance (Manager 15888),Group 2,749 Main St,"BGSD31A067356E4BB85:3,BGS6253E646B9689254:3,BGSAC7ED596C746FC21:3,BGSDB6D9D649B8B9CFC:3,BGSAA4BB3E608919EB5:3"
R15889,Role 15889,55000020 Compliance (Manager 15889),Group 6,485 High St,"BGSCE0A8053BF682CA2:3,BGSD08C0CD48EAB7A80:3,BGS7846B756778D82AD:3,BGS8447F33C4058A776:3"
R15890,Role 15890,55000149 HR (Manager 15890),Group 7,709 High St,"BGSEB184BC55E7F2BEE:3,BGSBFD1E2933B01CB3D:3,BGS794D5A79A2DE5A24:3,BGS5EDA576FBF1A2B52:3"
R15891,Role 15891,55000184 Technology (Manager 15891),Group 3,86 High St,"BGSD17A5C80C9F1C864:3,BGS27FB5EBE68AA77B3:3"
R15892,Role 15892,55000019 Customer Service (Manager 15892),Group 7,641 King St,"BGS1210E56F3EE61337:3,BGS89AD871615744CBF:3,BGS7298097C4D037068:3"
R15893,Role 15893,55000022 HR (Manager 15893),Group 2,200 High St,"BGSB19B7BCB3DE1CE9E:3,BGS813ACA07633533B2:3,BGS00D9C6801DE36075:3,BGS251CE6DFBF38FE31:3,BGSF477E882D987AF24:3"
R15894,Role 15894,55000139 Research (Manager 15894),Group 6,988 High St,"BGS7F21ED1AA9579FFE:3,BGS4B4067B8B9EFDBC3:3,BGSB90A4010657CB644:3"
R15895,Role 15895,55000122 Research (Manager 15895),Group 5,950 High St,"BGS659ACDB214E392E2:3,BGS5852D16EA4025AEC:3,BGS8DBF5748CAFC54B6:3,BGSC914F778DF3AABE5:3"
R15896,Role 15896,55000043 Strategy (Manager 15896),Group 1,876 Main St,"BGS292400F66CD22567:3,BGS3B2F449AC6D8C84C:3"
R15897,Role 15897,55000027 Research (Manager 15897),Group 1,42 Main St,"BGSE471695E72892E76:3,BGS9B12A42D20371EDA:3,BGS229A1EB55D41DD4D:3,BGS4761531DBAC6798B:3"
R15898,Role 15898,55000193 Research (Manager 15898),Group 2,989 Queen St,"BGS6C38AB8C623173EC:3,BGSAEDEDA1336D49CEC:3"
R15899,Role 15899,55000134 Risk (Manager 15899),Group 5,699 Queen St,"BGSADC570C10C3555CE:3,BGSD96C449CD5AC04ED:3,BGSA272771A536EF5B7:3,BGSFBCE1E36FC2F7045:3,BGSABEBEF0257404F0F:3"
R15900,Role 15900,55000179 Legal (Manager 15900),Group 4,961 Queen St,"BGS0730B1147D1772C5:3,BGSB8D9CCAEBB791291:3,BGS1F0E27F237D009F1:3"
R15901,Role 15901,55000029 Compliance (Manager 15901),Group 6,59 High St,"BGSFA87AC56814F5806:3,BGS49D02684F15C365C:3"
R15902,Role 15902,55000093 Sales (Manager 15902),Group 2,763 Queen St,"BGS72E374C44FBD8F10:3,BGS327F48F4F133532B:3,BGSAFEF2BC2EE750FAF:3"
R15903,Role 15903,55000127 Research (Manager 15903),Group 5,85 Main St,"BGS66EFF63B467EE973:3,BGS801386905D280823:3,BGSA272771A536EF5B7:3,BGS7AE8912116BA09A7:3"
R15904,Role 15904,55000177 Operations (Manager 15904),Group 2,427 Main St,"BGSD2E022117953CEBF:3,BGS3D161EA7764F6EAF:3,BGS516378DE5DFD1C47:3"
R15905,Role 15905,55000062 Strategy (Manager 15905),Group 5,330 High St,"BGSC178A463286DF249:3,BGS8F3B3A08F0F5C934:3"
R15906,Role 15906,55000053 Finance (Manager 15906),Group 3,731 High St,"BGS6C28675427B17F12:3,BGS9B2F1B7AFADEAC8D:3"
R15907,Role 15907,55000147 Technology (Manager 15907),Group 6,825 High St,"BGSFEECAD5956A68A60:3,BGS7ABD7BEC8EFFB3A0:3,BGSDBA6015B139C9606:3"
R15908,Role 15908,55000174 Legal (Manager 15908),Group 1,839 Queen St,"BGS5E5033829D4422A0:3,BGSA191F62ED0A80EF0:3,BGSC27B9C736BC38E65:3,BGS95A794435080E472:3"
R15909,Role 15909,55000006 HR (Manager 15909),Group 4,807 High St,"BGSF754491808416F8C:3,BGS3A943AFA4B777656:3,BGSB7FC90574BE8AEDD:3,BGSEBF04D37EA6D84A9:3"
R15910,Role 15910,55000113 Legal (Manager 15910),Group 7,178 Queen St,"BGSCA98B352520542D2:3,BGS271F8C13513210DD:3"
R15911,Role 15911,55000120 Legal (Manager 15911),Group 3,276 King St,"BGS55EF357DE73B1F34:3,BGS2E7598DB9D2F1CB2:3"
R15912,Role 15912,55000047 Facilities (Manager 15912),Group 2,426 King St,"BGSDFAA028EBE9A3257:3,BGS177A5A3DA5BD9A88:3"
R15913,Role 15913,55000055 Compliance (Manager 15913),Group 2,478 High St,"BGS62131CCA0B844B97:3,BGS4FEF0F79429AEF10:3,BGSD1EFD6B88E84E1CA:3,BGSD51ECD7764EC8B68:3"
R15914,Role 15914,55000019 Strategy (Manager 15914),Group 2,838 Main St,"BGS51BC1895A97F812B:3,BGS810D810C9D6E45C8:3"
R15915,Role 15915,55000096 HR (Manager 15915),Group 1,201 Main St,"BGS182A641A53A0BAB5:3,BGSA7D10DC507BBA23D:3"
R15916,Role 15916,55000189 Sales (Manager 15916),Group 7,111 King St,"BGSA2F97AB2E3816D4B:3,BGSBD81A206E10CE726:3,BGSA780CDF5A460AA20:3"
R15917,Role 15917,55000200 Customer Service (Manager 15917),Group 4,45 Queen St,"BGSD6C811FF1F6437E8:3,BGS16D30EFB31A384D4:3,BGSBC39A78EFBA99ABA:3,BGSC173A44DC0F3BC4B:3"
R15918,Role 15918,55000063 Strategy (Manager 15918),Group 3,798 Queen St,"BGSABA99E25FBCD0D99:3,BGS5C09501AF2226B62:3,BGSEA57161AF44B03CB:3,BGSBA813F628BEC3889:3,BGSFFEF42FF375D0E84:3"
R15919,Role 15919,55000110 Finance (Manager 15919),Group 3,253 Main St,"BGS96B7133FD4BE52E8:3,BGSE9A314A3D7B547DD:3,BGSC2C2721D2D51ECA3:3,BGS0712F555E236D382:3"
R15920,Role 15920,55000117 Product (Manager 15920),Group 7,911 Queen St,"BGS8F7BEBEB12684030:3,BGS3D76460F2EF5F4A7:3"
R15921,Role 15921,55000067 Finance (Manager 15921),Group 5,719 High St,"BGS1C3CBF534B9EB6CC:3,BGS8CAE2E3A1EDA00C9:3,BGSF8737C0611433378:3,BGS8F3A1D1476074B20:3"
R15922,Role 15922,55000029 Compliance (Manager 15922),Group 3,482 Queen St,"BGSC627A40F8B71385C:3,BGS877F435E167A4E96:3,BGS759EE2BD84639BC1:3,BGS9EF6B6EFF2BE1ED5:3,BGS5816CF076DC97266:3"
R15923,Role 15923,55000024 Sales (Manager 15923),Group 5,595 High St,"BGSBC962BDA40306E36:3,BGSFA891B6C857C05D7:3,BGS7BDD22AA6235E713:3,BGS5E2A4311A99A7BA5:3,BGS2E7598DB9D2F1CB2:3"
R15924,Role 15924,55000014 Sales (Manager 15924),Group 6,545 Main St,"BGS947EA25C52C23114:3,BGS289FDC34426DD305:3,BGSB907F98FE58ADF7E:3,BGSB485956662903670:3"
R15925,Role 15925,55000103 HR (Manager 15925),Group 4,342 Queen St,"BGS464028862BEEB5E0:3,BGS4ED9614297157A47:3,BGS2E1F242CF8C3B662:3,BGS096247A5194C3B05:3,BGSA8FB83F123B4E86F:3"
R15926,Role 15926,55000113 Strategy (Manager 15926),Group 6,934 Queen St,"BGS1BFB54778CFD15D6:3,BGSC9F3A12926768272:3,BGS69DBD09B90797A70:3"
R15927,Role 15927,55000092 Customer Service (Manager 15927),Group 3,705 Queen St,"BGS994DA59386EA55E9:3,BGS48420809692A7B8B:3,BGS8F40AC72C39B602D:3"
R15928,Role 15928,55000102 Finance (Manager 15928),Group 3,591 High St,"BGSD09CA7D5492C9516:3,BGS0FDA2322203F436C:3,BGS675CCC5FD9E54625:3,BGSF2302C15B7D7D0DF:3,BGS6E89B08C3CC41E80:3"
R15929,Role 15929,55000191 Communications (Manager 15929),Group 4,218 Queen St,"BGSB2EB0524C9722AAA:3,BGS74F0C5A5211341ED:3,BGSC3B0E7D0049428DA:3"
R15930,Role 15930,55000121 Product (Manager 15930),Group 6,652 King St,"BGS0DBA45F3AC4AEC9B:3,BGS96DB13690DA76537:3,BGS7D66BFFB22B2C56C:3,BGS8AE244691C541F7D:3"
R15931,Role 15931,55000060 Legal (Manager 15931),Group 4,681 Main St,"BGSA547681C8BFE58E3:3,BGSEA967297ECE7F625:3,BGS2DB6FFFBBAACE38D:3"
R15932,Role 15932,55000148 Product (Manager 15932),Group 5,507 High St,"BGSEE01562730F950CC:3,BGS66F31CE27E511857:3,BGS1EA4D20D53117AB6:3,BGSA8F1D4C6C291550D:3,BGSD3A8B8D3106D69B5:3"
R15933,Role 15933,55000132 Research (Manager 15933),Group 5,338 High St,"BGS5AE3CDEB3F58D413:3,BGSF80E182F37F66506:3,BGSE93F2BF6B44996D3:3,BGS01BE96C91D5084B8:3"
R15934,Role 15934,55000085 Facilities (Manager 15934),Group 4,906 Queen St,"BGS9B1E5AFB716117E3:3,BGS4070E2E14A91DA7F:3,BGSAFEF2BC2EE750FAF:3,BGS8D41100207C02C5F:3,BGS631AB6051799395D:3"
R15935,Role 15935,55000007 Operations (Manager 15935),Group 2,682 Main St,"BGS5E4327E8F5F4772C:3,BGS70F20A4DBE19C5BB:3"
R15936,Role 15936,55000092 Communications (Manager 15936),Group 4,385 High St,"BGSCC91C6F05C036428:3,BGSC2277F4C49A72E6B:3,BGSD45417AE0A0BF5FF:3"
R15937,Role 15937,55000170 Marketing (Manager 15937),Group 1,24 Main St,"BGSB46ACC18AB56D444:3,BGS66AA82FB4E672BA9:3"
R15938,Role 15938,55000169 Compliance (Manager 15938),Group 7,65 King St,"BGS3E4154B61FACEF5B:3,BGS2C29D6ED7AEE247E:3,BGSF2302C15B7D7D0DF:3"
R15939,Role 15939,55000101 Operations (Manager 15939),Group 7,810 King St,"BGS141767BB897CF5A8:3,BGS15505B8AD0C5BBFE:3"
R15940,Role 15940,55000105 Research (Manager 15940),Group 7,59 Main St,"BGS92BBFAAE03E282C0:3,BGSA481A8A96EEB8FEB:3,BGSB0DEA17DEA40022B:3,BGS618BDD1675BF16C1:3,BGS2D45DE83F44B9172:3"
R15941,Role 15941,55000163 Risk (Manager 15941),Group 4,421 High St,"BGS0C32A6A3A46F30A3:3,BGS4A707C8E9461AA9F:3,BGSC28B8FE37B00FB67:3"
R15942,Role 15942,55000029 Product (Manager 15942),Group 4,628 High St,"BGS17BAB038638AD20F:3,BGSEF41BAC59C3E7E20:3"
R15943,Role 15943,55000010 Research (Manager 15943),Group 6,775 High St,"BGS742AD41205133642:3,BGSEA524F30DAC45C58:3"
R15944,Role 15944,55000071 Finance (Manager 15944),Group 5,826 Queen St,"BGS90693F475C490F4C:3,BGSAFDF2B5847D20506:3,BGS2D09FD7E4762D1A2:3"
R15945,Role 15945,55000124 Finance (Manager 15945),Group 5,495 Main St,"BGS6FD20C45CEC1F945:3,BGS7536FDA36F4642BC:3,BGSD39E89BE96F4E7FA:3"
R15946,Role 15946,55000125 Operations (Manager 15946),Group 5,319 Queen St,"BGS66BA1D2F130F5415:3,BGS2C24C92A244259FF:3"
R15947,Role 15947,55000008 Strategy (Manager 15947),Group 2,28 King St,"BGS7BF5903FB30DD731:3,BGSB7905AE178A50A77:3,BGSCEEE51204DEDC99F:3,BGSDB993D66FF2B7CB8:3"
R15948,Role 15948,55000186 Communications (Manager 15948),Group 2,359 King St,"BGSDA36017339928D04:3,BGS30321C5D5E432AD9:3"
R15949,Role 15949,55000085 Compliance (Manager 15949),Group 7,810 High St,"BGS195FEF92E876AA7F:3,BGS2E63C80447E3EDC8:3,BGSBC39A78EFBA99ABA:3,BGS6C2F3AA11DB9F060:3"
