job_from,job_to,similarity
R0043_55039686,R0002_55025080,0.5757575757575757
R0043_55039686,R0002_55037283,0.5757575757575757
R0043_55039686,R0002_55019387,0.5757575757575757
R0043_55039686,R0043_55035478,0.75
R0043_55039686,R0043_55032756,1.0
R0043_55039686,R0043_55039677,0.75
R0043_55039686,R0043_55039678,0.75
R0043_55039686,R0043_55029067,0.75
R0043_55039686,R0043_55036252,0.75
R0043_55039686,R0043_55034675,0.75
R0043_55039686,R0043_55031083,0.75
R0043_55039686,R0043_55036209,0.75
R0043_55039686,R0043_55035181,0.75
R0043_55039686,R0043_55032758,0.75
R0043_55039686,R0043_55039681,0.75
R0043_55039686,R0043_55039682,0.75
R0043_55039686,R0043_55039683,0.75
R0043_55039686,R0043_55039684,0.75
R0043_55039686,R0043_55032632,0.75
R0043_55039686,R0043_55021537,0.75
R0043_55039686,R0043_55041926,1.0
R0043_55039686,R0043_55029012,0.75
R0043_55039686,R0043_55034882,0.75
R0043_55039686,R0043_55039679,0.75
R0043_55039686,R0043_55032862,0.75
R0043_55039686,R0043_55032759,0.75
R0043_55039686,R0043_55037980,0.75
R0043_55039686,R0043_55037979,0.75
R0043_55039686,R0043_55027552,0.75
R0043_55039686,R0043_55034879,0.75
R0043_55039686,R0043_55032908,0.75
R0043_55039686,R0043_55032863,0.75
R0043_55039686,R0043_55009127,1.0
R0043_55039686,R0043_55036250,0.75
R0043_55039686,R0043_55034880,0.75
R0043_55039686,R0043_55032860,0.75
R0043_55039686,R0043_55029506,0.75
R0043_55039686,R0043_55031288,0.75
R0043_55039686,R0043_55036124,0.75
R0043_55039686,R0043_55039830,0.75
R0043_55039686,R0043_55034325,0.75
R0043_55039686,R0043_55039829,0.75
R0043_55039686,R0043_55031080,0.75
R0043_55039686,R0043_55031077,0.75
R0043_55039686,R0043_55017366,0.75
R0043_55039686,R0043_55034335,0.75
R0043_55039686,R0043_55031005,1.0
R0043_55039686,R0055_55007584,0.8446969696969697
R0043_55039686,R0055_55007583,0.5946969696969697
R0043_55039686,R0204_55005925,0.6022727272727273
R0043_55039686,R0204_55032685,0.6022727272727273
R0043_55039686,R0204_55035156,0.6022727272727273
R0043_55039686,R0204_55022352,0.6022727272727273
R0043_55039686,R0204_55004131,0.6022727272727273
R0043_55039686,R0207_55036375,0.5984848484848485
R0043_55039686,R0207_55032672,0.5984848484848485
R0043_55039686,R0207_55032673,0.5984848484848485
R0043_55039686,R0290_55038074,0.8484848484848485
R0043_55039686,R0290_55041439,0.5984848484848485
R0043_55039686,R0290_55041442,0.5984848484848485
R0043_55039686,R0290_55041438,0.5984848484848485
R0043_55039686,R0290_55041440,0.5984848484848485
R0043_55039686,R0290_55041441,0.5984848484848485
R0043_55039686,R0290_55030423,0.5984848484848485
R0043_55039686,R0290_55039755,0.5984848484848485
R0043_55039686,R0290_55026840,0.5984848484848485
R0043_55039686,R0290_55038681,0.5984848484848485
R0043_55039686,R0290_55033209,0.5984848484848485
R0043_55039686,R0290_55043722,0.5984848484848485
R0043_55039686,R0377_55039577,0.6022727272727273
R0043_55039686,R0377_55032663,0.6022727272727273
R0043_55039686,R0377_55036003,0.6022727272727273
R0043_55039686,R0377_55036004,0.6022727272727273
R0043_55039686,R0377_55036006,0.6022727272727273
R0043_55039686,R0377_55036007,0.6022727272727273
R0043_55039686,R0377_55036008,0.6022727272727273
R0043_55039686,R0377_55036009,0.6022727272727273
R0043_55039686,R0377_55043375,0.6022727272727273
R0043_55039686,R0377_55032655,0.6022727272727273
R0043_55039686,R0377_55034860,0.6022727272727273
R0043_55039686,R0377_55042881,0.6022727272727273
R0043_55039686,R0377_55033035,0.6022727272727273
R0043_55039686,R0377_55044076,0.6022727272727273
R0043_55039686,R0377_55036698,0.6022727272727273
R0043_55039686,R0377_55032664,0.8522727272727273
R0043_55039686,R0377_55038331,0.6022727272727273
R0043_55039686,R0377_55041814,0.6022727272727273
R0043_55039686,R0377_55041025,0.6022727272727273
R0043_55039686,R0377_55039651,0.6022727272727273
R0043_55039686,R0377_55044100,0.8522727272727273
R0043_55039686,R0377_55026719,0.8522727272727273
R0043_55032863,R0002_55043311,0.6007575757575758
R0043_55032863,R0002_55036002,0.8257575757575757
R0043_55032863,R0002_55015378,0.8257575757575757
R0043_55032863,R0002_55032731,0.6007575757575758
R0043_55032863,R0002_55025944,0.7507575757575757
R0043_55032863,R0002_55024341,0.7507575757575757
R0043_55032863,R0002_55041509,0.7507575757575757
R0043_55032863,R0002_55036059,0.8257575757575757
R0043_55032863,R0002_55037787,0.8257575757575757
R0043_55032863,R0002_55039851,0.6007575757575758
R0043_55032863,R0002_55032782,0.8257575757575757
R0043_55032863,R0002_55036171,0.7507575757575757
R0043_55032863,R0002_55035505,0.7507575757575757
R0043_55032863,R0002_55011002,0.8257575757575757
R0043_55032863,R0002_55031467,0.7507575757575757
R0043_55032863,R0002_55028991,0.8257575757575757
R0043_55032863,R0002_55027831,0.7507575757575757
R0043_55032863,R0002_55038839,0.7507575757575757
R0043_55032863,R0002_55019960,0.8257575757575757
R0043_55032863,R0002_55033035,0.8257575757575757
R0043_55032863,R0002_55006197,0.8257575757575757
R0043_55032863,R0002_55036505,0.6007575757575758
R0043_55032863,R0002_55044076,0.8257575757575757
R0043_55032863,R0002_55036050,0.6007575757575758
R0043_55032863,R0002_55037530,0.7507575757575757
R0043_55032863,R0002_55040793,0.8257575757575757
R0043_55032863,R0002_55043136,0.8257575757575757
R0043_55032863,R0002_55014421,0.8257575757575757
R0043_55032863,R0002_55003518,0.6007575757575758
R0043_55032863,R0002_55027319,0.6007575757575758
R0043_55032863,R0002_55035727,0.8257575757575757
R0043_55032863,R0002_55032858,0.8257575757575757
R0043_55032863,R0002_55029026,0.7257575757575758
R0043_55032863,R0002_55039889,0.8257575757575757
R0043_55032863,R0002_55041025,0.8257575757575757
R0043_55032863,R0002_55041833,0.8257575757575757
R0043_55032863,R0002_55031084,0.8257575757575757
R0043_55032863,R0002_55030125,0.8257575757575757
R0043_55032863,R0002_55011220,0.6007575757575758
R0043_55032863,R0002_55043779,0.8257575757575757
R0043_55032863,R0002_55026664,0.8257575757575757
R0043_55032863,R0002_55037878,0.6007575757575758
R0043_55032863,R0002_55043901,0.7507575757575757
R0043_55032863,R0002_55037718,0.8257575757575757
R0043_55032863,R0002_55042075,0.7507575757575757
R0043_55032863,R0002_55031358,0.8257575757575757
R0043_55032863,R0002_55025080,0.6007575757575758
R0043_55032863,R0002_55037283,0.8257575757575757
R0043_55032863,R0002_55019387,0.7257575757575758
R0043_55032863,R0043_55035478,0.925
R0043_55032863,R0043_55032756,0.85
R0043_55032863,R0043_55039677,1.0
R0043_55032863,R0043_55039678,1.0
R0043_55032863,R0043_55029067,1.0
R0043_55032863,R0043_55036252,1.0
R0043_55032863,R0043_55034675,1.0
R0043_55032863,R0043_55031083,1.0
R0043_55032863,R0043_55036209,1.0
R0043_55032863,R0043_55035181,1.0
R0043_55032863,R0043_55032758,0.9
R0043_55032863,R0043_55039681,1.0
R0043_55032863,R0043_55039682,1.0
R0043_55032863,R0043_55039683,1.0
R0043_55032863,R0043_55039684,1.0
R0043_55032863,R0043_55032632,0.925
R0043_55032863,R0043_55021537,0.925
R0043_55032863,R0043_55041926,0.85
R0043_55032863,R0043_55029012,1.0
R0043_55032863,R0043_55034882,1.0
R0043_55032863,R0043_55039679,1.0
R0043_55032863,R0043_55032862,1.0
R0043_55032863,R0043_55032759,1.0
R0043_55032863,R0043_55037980,1.0
R0043_55032863,R0043_55037979,1.0
R0043_55032863,R0043_55027552,1.0
R0043_55032863,R0043_55034879,1.0
R0043_55032863,R0043_55032908,1.0
R0043_55032863,R0043_55039686,0.85
R0043_55032863,R0043_55009127,0.85
R0043_55032863,R0043_55036250,1.0
R0043_55032863,R0043_55034880,0.9
R0043_55032863,R0043_55032860,1.0
R0043_55032863,R0043_55029506,0.925
R0043_55032863,R0043_55031288,0.9
R0043_55032863,R0043_55036124,1.0
R0043_55032863,R0043_55039830,1.0
R0043_55032863,R0043_55034325,0.9
R0043_55032863,R0043_55039829,1.0
R0043_55032863,R0043_55031080,0.775
R0043_55032863,R0043_55031077,1.0
R0043_55032863,R0043_55017366,0.925
R0043_55032863,R0043_55034335,1.0
R0043_55032863,R0043_55031005,0.85
R0043_55032863,R0055_55007584,0.6946969696969697
R0043_55032863,R0055_55007583,0.7446969696969696
R0043_55032863,R0204_55005925,0.8522727272727273
R0043_55032863,R0204_55032685,0.7772727272727273
R0043_55032863,R0204_55035156,0.7522727272727272
R0043_55032863,R0204_55022352,0.7772727272727273
R0043_55032863,R0204_55004131,0.8522727272727273
R0043_55032863,R0207_55036375,0.8484848484848485
R0043_55032863,R0207_55032672,0.7734848484848484
R0043_55032863,R0207_55032673,0.7734848484848484
R0043_55032863,R0290_55038074,0.6984848484848485
R0043_55032863,R0290_55041439,0.7734848484848484
R0043_55032863,R0290_55041442,0.7734848484848484
R0043_55032863,R0290_55041438,0.7734848484848484
R0043_55032863,R0290_55041440,0.7734848484848484
R0043_55032863,R0290_55041441,0.7734848484848484
R0043_55032863,R0290_55030423,0.7734848484848484
R0043_55032863,R0290_55039755,0.7734848484848484
R0043_55032863,R0290_55026840,0.7734848484848484
R0043_55032863,R0290_55038681,0.7734848484848484
R0043_55032863,R0290_55033209,0.7734848484848484
R0043_55032863,R0290_55043722,0.8484848484848485
R0043_55032863,R0377_55039577,0.7772727272727273
R0043_55032863,R0377_55032663,0.7772727272727273
R0043_55032863,R0377_55036003,0.8522727272727273
R0043_55032863,R0377_55036004,0.8522727272727273
R0043_55032863,R0377_55036006,0.8522727272727273
R0043_55032863,R0377_55036007,0.8522727272727273
R0043_55032863,R0377_55036008,0.8522727272727273
R0043_55032863,R0377_55036009,0.8522727272727273
R0043_55032863,R0377_55043375,0.8522727272727273
R0043_55032863,R0377_55032655,0.7522727272727272
R0043_55032863,R0377_55034860,0.7772727272727273
R0043_55032863,R0377_55042881,0.7772727272727273
R0043_55032863,R0377_55033035,0.7522727272727272
R0043_55032863,R0377_55044076,0.8522727272727273
R0043_55032863,R0377_55036698,0.7772727272727273
R0043_55032863,R0377_55032664,0.7022727272727273
R0043_55032863,R0377_55038331,0.8522727272727273
R0043_55032863,R0377_55041814,0.8522727272727273
R0043_55032863,R0377_55041025,0.8522727272727273
R0043_55032863,R0377_55039651,0.8522727272727273
R0043_55032863,R0377_55044100,0.7022727272727273
R0043_55032863,R0377_55026719,0.7022727272727273
R0043_55009127,R0002_55043311,0.5757575757575757
R0043_55009127,R0002_55036002,0.5757575757575757
R0043_55009127,R0002_55015378,0.5757575757575757
R0043_55009127,R0002_55032731,0.5757575757575757
R0043_55009127,R0002_55025944,0.5757575757575757
R0043_55009127,R0002_55024341,0.5757575757575757
R0043_55009127,R0002_55041509,0.5757575757575757
R0043_55009127,R0002_55036059,0.5757575757575757
R0043_55009127,R0002_55037787,0.5757575757575757
R0043_55009127,R0002_55039851,0.5757575757575757
R0043_55009127,R0002_55032782,0.5757575757575757
R0043_55009127,R0002_55036171,0.5757575757575757
R0043_55009127,R0002_55035505,0.5757575757575757
R0043_55009127,R0002_55011002,0.5757575757575757
R0043_55009127,R0002_55031467,0.5757575757575757
R0043_55009127,R0002_55028991,0.5757575757575757
R0043_55009127,R0002_55027831,0.5757575757575757
R0043_55009127,R0002_55038839,0.5757575757575757
R0043_55009127,R0002_55019960,0.5757575757575757
R0043_55009127,R0002_55033035,0.5757575757575757
R0043_55009127,R0002_55006197,0.5757575757575757
R0043_55009127,R0002_55036505,0.5757575757575757
R0043_55009127,R0002_55044076,0.5757575757575757
R0043_55009127,R0002_55036050,0.5757575757575757
R0043_55009127,R0002_55037530,0.5757575757575757
R0043_55009127,R0002_55040793,0.5757575757575757
R0043_55009127,R0002_55043136,0.5757575757575757
R0043_55009127,R0002_55014421,0.5757575757575757
R0043_55009127,R0002_55003518,0.5757575757575757
R0043_55009127,R0002_55027319,0.5757575757575757
R0043_55009127,R0002_55035727,0.5757575757575757
R0043_55009127,R0002_55032858,0.5757575757575757
R0043_55009127,R0002_55029026,0.5757575757575757
R0043_55009127,R0002_55039889,0.5757575757575757
R0043_55009127,R0002_55041025,0.5757575757575757
R0043_55009127,R0002_55041833,0.5757575757575757
R0043_55009127,R0002_55031084,0.5757575757575757
R0043_55009127,R0002_55030125,0.5757575757575757
R0043_55009127,R0002_55011220,0.5757575757575757
R0043_55009127,R0002_55043779,0.5757575757575757
R0043_55009127,R0002_55026664,0.5757575757575757
R0043_55009127,R0002_55037878,0.5757575757575757
R0043_55009127,R0002_55043901,0.5757575757575757
R0043_55009127,R0002_55037718,0.5757575757575757
R0043_55009127,R0002_55042075,0.5757575757575757
R0043_55009127,R0002_55031358,0.5757575757575757
R0043_55009127,R0002_55025080,0.5757575757575757
R0043_55009127,R0002_55037283,0.5757575757575757
R0043_55009127,R0002_55019387,0.5757575757575757
R0043_55009127,R0043_55035478,0.75
R0043_55009127,R0043_55032756,1.0
R0043_55009127,R0043_55039677,0.75
R0043_55009127,R0043_55039678,0.75
R0043_55009127,R0043_55029067,0.75
R0043_55009127,R0043_55036252,0.75
R0043_55009127,R0043_55034675,0.75
R0043_55009127,R0043_55031083,0.75
R0043_55009127,R0043_55036209,0.75
R0043_55009127,R0043_55035181,0.75
R0043_55009127,R0043_55032758,0.75
R0043_55009127,R0043_55039681,0.75
R0043_55009127,R0043_55039682,0.75
R0043_55009127,R0043_55039683,0.75
R0043_55009127,R0043_55039684,0.75
R0043_55009127,R0043_55032632,0.75
R0043_55009127,R0043_55021537,0.75
R0043_55009127,R0043_55041926,1.0
R0043_55009127,R0043_55029012,0.75
R0043_55009127,R0043_55034882,0.75
R0043_55009127,R0043_55039679,0.75
R0043_55009127,R0043_55032862,0.75
R0043_55009127,R0043_55032759,0.75
R0043_55009127,R0043_55037980,0.75
R0043_55009127,R0043_55037979,0.75
R0043_55009127,R0043_55027552,0.75
R0043_55009127,R0043_55034879,0.75
R0043_55009127,R0043_55032908,0.75
R0043_55009127,R0043_55039686,1.0
R0043_55009127,R0043_55032863,0.75
R0043_55009127,R0043_55036250,0.75
R0043_55009127,R0043_55034880,0.75
R0043_55009127,R0043_55032860,0.75
R0043_55009127,R0043_55029506,0.75
R0043_55009127,R0043_55031288,0.75
R0043_55009127,R0043_55036124,0.75
R0043_55009127,R0043_55039830,0.75
R0043_55009127,R0043_55034325,0.75
R0043_55009127,R0043_55039829,0.75
R0043_55009127,R0043_55031080,0.75
R0043_55009127,R0043_55031077,0.75
R0043_55009127,R0043_55017366,0.75
R0043_55009127,R0043_55034335,0.75
R0043_55009127,R0043_55031005,1.0
R0043_55009127,R0055_55007584,0.8446969696969697
R0043_55009127,R0055_55007583,0.5946969696969697
R0043_55009127,R0204_55005925,0.6022727272727273
R0043_55009127,R0204_55032685,0.6022727272727273
R0043_55009127,R0204_55035156,0.6022727272727273
R0043_55009127,R0204_55022352,0.6022727272727273
R0043_55009127,R0204_55004131,0.6022727272727273
R0043_55009127,R0207_55036375,0.5984848484848485
R0043_55009127,R0207_55032672,0.5984848484848485
R0043_55009127,R0207_55032673,0.5984848484848485
R0043_55009127,R0290_55038074,0.8484848484848485
R0043_55009127,R0290_55041439,0.5984848484848485
R0043_55009127,R0290_55041442,0.5984848484848485
R0043_55009127,R0290_55041438,0.5984848484848485
R0043_55009127,R0290_55041440,0.5984848484848485
R0043_55009127,R0290_55041441,0.5984848484848485
R0043_55009127,R0290_55030423,0.5984848484848485
R0043_55009127,R0290_55039755,0.5984848484848485
R0043_55009127,R0290_55026840,0.5984848484848485
R0043_55009127,R0290_55038681,0.5984848484848485
R0043_55009127,R0290_55033209,0.5984848484848485
R0043_55009127,R0290_55043722,0.5984848484848485
R0043_55009127,R0377_55039577,0.6022727272727273
R0043_55009127,R0377_55032663,0.6022727272727273
R0043_55009127,R0377_55036003,0.6022727272727273
R0043_55009127,R0377_55036004,0.6022727272727273
R0043_55009127,R0377_55036006,0.6022727272727273
R0043_55009127,R0377_55036007,0.6022727272727273
R0043_55009127,R0377_55036008,0.6022727272727273
R0043_55009127,R0377_55036009,0.6022727272727273
R0043_55009127,R0377_55043375,0.6022727272727273
R0043_55009127,R0377_55032655,0.6022727272727273
R0043_55009127,R0377_55034860,0.6022727272727273
R0043_55009127,R0377_55042881,0.6022727272727273
R0043_55009127,R0377_55033035,0.6022727272727273
R0043_55009127,R0377_55044076,0.6022727272727273
R0043_55009127,R0377_55036698,0.6022727272727273
R0043_55009127,R0377_55032664,0.8522727272727273
R0043_55009127,R0377_55038331,0.6022727272727273
R0043_55009127,R0377_55041814,0.6022727272727273
R0043_55009127,R0377_55041025,0.6022727272727273
R0043_55009127,R0377_55039651,0.6022727272727273
R0043_55009127,R0377_55044100,0.8522727272727273
R0043_55009127,R0377_55026719,0.8522727272727273
R0043_55036250,R0002_55043311,0.6007575757575758
R0043_55036250,R0002_55036002,0.8257575757575757
R0043_55036250,R0002_55015378,0.8257575757575757
R0043_55036250,R0002_55032731,0.6007575757575758
R0043_55036250,R0002_55025944,0.7507575757575757
R0043_55036250,R0002_55024341,0.7507575757575757
R0043_55036250,R0002_55041509,0.7507575757575757
R0043_55036250,R0002_55036059,0.8257575757575757
R0043_55036250,R0002_55037787,0.8257575757575757
R0043_55036250,R0002_55039851,0.6007575757575758
R0043_55036250,R0002_55032782,0.8257575757575757
R0043_55036250,R0002_55036171,0.7507575757575757
R0043_55036250,R0002_55035505,0.7507575757575757
R0043_55036250,R0002_55011002,0.8257575757575757
R0043_55036250,R0002_55031467,0.7507575757575757
R0043_55036250,R0002_55028991,0.8257575757575757
R0043_55036250,R0002_55027831,0.7507575757575757
R0043_55036250,R0002_55038839,0.7507575757575757
R0043_55036250,R0002_55019960,0.8257575757575757
R0043_55036250,R0002_55033035,0.8257575757575757
R0043_55036250,R0002_55006197,0.8257575757575757
R0043_55036250,R0002_55036505,0.6007575757575758
R0043_55036250,R0002_55044076,0.8257575757575757
R0043_55036250,R0002_55036050,0.6007575757575758
R0043_55036250,R0002_55037530,0.7507575757575757
R0043_55036250,R0002_55040793,0.8257575757575757
R0043_55036250,R0002_55043136,0.8257575757575757
R0043_55036250,R0002_55014421,0.8257575757575757
R0043_55036250,R0002_55003518,0.6007575757575758
R0043_55036250,R0002_55027319,0.6007575757575758
R0043_55036250,R0002_55035727,0.8257575757575757
R0043_55036250,R0002_55032858,0.8257575757575757
R0043_55036250,R0002_55029026,0.7257575757575758
R0043_55036250,R0002_55039889,0.8257575757575757
R0043_55036250,R0002_55041025,0.8257575757575757
R0043_55036250,R0002_55041833,0.8257575757575757
R0043_55036250,R0002_55031084,0.8257575757575757
R0043_55036250,R0002_55030125,0.8257575757575757
R0043_55036250,R0002_55011220,0.6007575757575758
R0043_55036250,R0002_55043779,0.8257575757575757
R0043_55036250,R0002_55026664,0.8257575757575757
R0043_55036250,R0002_55037878,0.6007575757575758
R0043_55036250,R0002_55043901,0.7507575757575757
R0043_55036250,R0002_55037718,0.8257575757575757
R0043_55036250,R0002_55042075,0.7507575757575757
R0043_55036250,R0002_55031358,0.8257575757575757
R0043_55036250,R0002_55025080,0.6007575757575758
R0043_55036250,R0002_55037283,0.8257575757575757
R0043_55036250,R0002_55019387,0.7257575757575758
R0043_55036250,R0043_55035478,0.925
R0043_55036250,R0043_55032756,0.85
